family,method,seed,primary_crossing_trial,audit_rmse,audit_rmse_vx,audit_rmse_vy,audit_rmse_wz,audit_coverage_vx,audit_coverage_vy,audit_coverage_wz
heteroscedastic,active_no_task,1002,31,0.019439402254425368,0.020612445802174004,0.022097144501092885,0.014849726023679156,0.9084435401831129,0.9277721261444557,0.9694811800610377
heteroscedastic,active_no_task,1003,31,0.01789653290533093,0.009630695835864575,0.01863636268292028,0.022820897304060925,0.9755849440488301,0.948118006103764,0.9572736520854527
heteroscedastic,active_no_task,1004,31,0.014128503641753566,0.017601601508348354,0.010741571465952471,0.013177485050201205,0.9521871820956256,0.9613428280773143,0.9450661241098678
heteroscedastic,active_no_task,1005,31,0.016804268918850816,0.017153401164147954,0.011569416883230984,0.020470949737981976,0.9348931841302136,0.9613428280773143,0.960325534079349
heteroscedastic,active_no_task,1006,31,0.027110139911988428,0.0187782228232757,0.00937186387084569,0.04200506604361561,0.9542217700915565,0.9735503560528993,0.948118006103764
heteroscedastic,active_no_task,1007,31,0.029280213875301362,0.024608297417266157,0.01021233287965262,0.043152435958224995,0.9165818921668362,0.9521871820956256,0.8952187182095626
heteroscedastic,active_no_task,1008,31,0.026404681350167353,0.03477724802479556,0.006020807901114924,0.02908460905103166,0.8809766022380467,0.9664292980671414,0.953204476093591
heteroscedastic,active_no_task,1009,31,0.02959588922904004,0.014253870092350135,0.015247682319497278,0.04681971111665387,0.9613428280773143,0.9318413021363174,0.9084435401831129
heteroscedastic,active_no_task,1010,31,0.020528568694410866,0.02346255869726555,0.018632140757192026,0.019147273124520633,0.9389623601220752,0.930824008138352,0.9521871820956256
heteroscedastic,active_no_task,1011,31,0.024288650447137194,0.014946964288096987,0.020513093599058594,0.033550214175117665,0.953204476093591,0.9440488301119023,0.9613428280773143
heteroscedastic,active_no_task,1012,31,0.01781943932647477,0.02398413784944352,0.008245189962291614,0.017589065575929905,0.9247202441505595,0.9745676500508647,0.9613428280773143
heteroscedastic,active_no_task,1013,31,0.021645998736185255,0.02666938377680555,0.008369182061732105,0.02498696749195157,0.9226856561546287,0.9471007121057986,0.9460834181078331
heteroscedastic,active_no_task,1014,31,0.02152336349915103,0.01833074317425205,0.01098607025906082,0.03054595953464796,0.9623601220752798,0.9399796541200407,0.9420142421159715
heteroscedastic,active_no_task,1015,31,0.029695558853197034,0.03815802792903031,0.01267972777361397,0.032072855422700525,0.896236012207528,0.9745676500508647,0.9450661241098678
heteroscedastic,active_no_task,1016,31,0.029759202860875755,0.005928154278938755,0.015670011849009173,0.048745647808202126,0.9806714140386572,0.9420142421159715,0.9379450661241099
heteroscedastic,active_no_task,1017,31,0.026280911306486937,0.01790971970083711,0.011153317319537275,0.0403349023837353,0.9328585961342828,0.9593082400813835,0.9298067141403866
heteroscedastic,active_no_task,1018,31,0.01937480880882818,0.022563513901538754,0.012307479656762009,0.021576919011976562,0.9287894201424212,0.9613428280773143,0.9613428280773143
heteroscedastic,active_no_task,1019,31,0.018259973259627253,0.007825423457046949,0.008680584826065343,0.029388604341177734,0.943031536113937,0.9562563580874873,0.9440488301119023
heteroscedastic,active_no_task,1020,31,0.019298318122044158,0.014379379537514786,0.011892578273435562,0.02773220642403274,0.9521871820956256,0.9521871820956256,0.9552390640895219
heteroscedastic,d_opt,1001,31,0.024593329336292692,0.022519577225624872,0.013153991442529673,0.033679915294416024,0.9491353001017294,0.9379450661241099,0.948118006103764
heteroscedastic,d_opt,1002,31,0.02537107405967812,0.022643573649421152,0.01002353071272318,0.03630250130857858,0.9471007121057986,0.953204476093591,0.953204476093591
heteroscedastic,d_opt,1003,31,0.0193730036667931,0.015042859770216193,0.015939840125879918,0.02540814200046388,0.9460834181078331,0.9471007121057986,0.9562563580874873
heteroscedastic,d_opt,1004,31,0.012846433333883751,0.01133112890841378,0.012409763373449975,0.014584095408411454,0.9633774160732451,0.9593082400813835,0.9450661241098678
heteroscedastic,d_opt,1005,31,0.028206726418358852,0.021724695875207325,0.012775670595671822,0.04185305336150595,0.9033570701932858,0.970498474059003,0.9399796541200407
heteroscedastic,d_opt,1006,31,0.02274340547581871,0.023882364947381534,0.008522820243303305,0.0301460056646469,0.9633774160732451,0.9674465920651069,0.940996948118006
heteroscedastic,d_opt,1007,31,0.025683156251131108,0.014396600650879025,0.010261844457805445,0.04082041135367162,0.9359104781281791,0.965412004069176,0.9287894201424212
heteroscedastic,d_opt,1008,31,0.01534629554561118,0.014058048740243072,0.009898685270482575,0.02027100531430592,0.9501525940996948,0.9593082400813835,0.965412004069176
heteroscedastic,d_opt,1009,31,0.02336081890394479,0.019436459795293855,0.016524209923295327,0.03140633847849038,0.9674465920651069,0.9328585961342828,0.8636826042726348
heteroscedastic,d_opt,1010,31,0.020738464513701354,0.020647667075456812,0.010910584833253544,0.02729257617183886,0.9389623601220752,0.9420142421159715,0.9460834181078331
heteroscedastic,d_opt,1011,31,0.015979310467782275,0.015367223940829126,0.009505074858303994,0.020964662395749994,0.9542217700915565,0.9511698880976602,0.943031536113937
heteroscedastic,d_opt,1012,31,0.020754175625988972,0.02294167476601699,0.01491006485711312,0.023314736597915154,0.9277721261444557,0.943031536113937,0.9593082400813835
heteroscedastic,d_opt,1013,31,0.01836657061973979,0.01877677588110611,0.01450951399585609,0.021187247110099852,0.9359104781281791,0.9491353001017294,0.9633774160732451
heteroscedastic,d_opt,1014,31,0.016817389190536457,0.006650387808808858,0.015036376181419474,0.024044822122053763,0.9623601220752798,0.9318413021363174,0.948118006103764
heteroscedastic,d_opt,1015,31,0.023472353296258748,0.02149848699079224,0.009734368106886396,0.033104550177574334,0.9501525940996948,0.9582909460834181,0.9582909460834181
heteroscedastic,d_opt,1016,31,0.019083894446969642,0.008085260597947747,0.01360105150611918,0.029021113706755,0.9796541200406917,0.9369277721261444,0.9582909460834181
heteroscedastic,d_opt,1017,31,0.022921995082959088,0.018874006189869542,0.010636560055207939,0.03326994223449033,0.9369277721261444,0.9593082400813835,0.9084435401831129
heteroscedastic,d_opt,1018,31,0.01882467074126616,0.01651365363596199,0.017192507622616968,0.022244586100644444,0.9450661241098678,0.9379450661241099,0.9460834181078331
heteroscedastic,d_opt,1019,31,0.018764881680239633,0.006744143922780904,0.009364911595398973,0.030383832986958015,0.9674465920651069,0.960325534079349,0.9501525940996948
heteroscedastic,d_opt,1020,31,0.02074460821298683,0.024663259815827922,0.009533015670513867,0.024328204562064724,0.9257375381485249,0.948118006103764,0.9572736520854527
heteroscedastic,lhs,1001,40,0.025532554684337707,0.012673509633897014,0.011464429830958108,0.040788270965274376,0.9542217700915565,0.960325534079349,0.943031536113937
heteroscedastic,lhs,1002,36,0.021232625903258428,0.025330179157354003,0.012933395387353061,0.023314856119090805,0.8982706002034588,0.9511698880976602,0.9755849440488301
heteroscedastic,lhs,1003,40,0.01969384372183398,0.022040376762806825,0.019927389705035024,0.01675301087319077,0.9501525940996948,0.9593082400813835,0.9643947100712106
heteroscedastic,lhs,1004,34,0.02020142513381827,0.025439415609457054,0.011329012893887032,0.02118448329818901,0.943031536113937,0.9542217700915565,0.9664292980671414
heteroscedastic,lhs,1005,43,0.01847825983248462,0.015320402491208666,0.009860227865364616,0.02631348386779861,0.960325534079349,0.9684638860630722,0.960325534079349
heteroscedastic,lhs,1006,41,0.028243486354198332,0.03108032605562419,0.01411977671012974,0.03503896120394451,0.9420142421159715,0.9450661241098678,0.953204476093591
heteroscedastic,lhs,1007,37,0.020395510954865196,0.02155566250911841,0.013779037352661736,0.024360257485441694,0.8982706002034588,0.9420142421159715,0.9145473041709054
heteroscedastic,lhs,1008,37,0.018704817367312603,0.017369294140390384,0.01426617611461899,0.023332261321287153,0.9043743641912513,0.9399796541200407,0.9511698880976602
heteroscedastic,lhs,1009,42,0.03111865783018697,0.01473434279297387,0.010758263771356769,0.0507175659761174,0.9786368260427264,0.960325534079349,0.9226856561546287
heteroscedastic,lhs,1010,41,0.02300577863934455,0.009827486756509162,0.006881539337306609,0.03799819038858698,0.9542217700915565,0.9389623601220752,0.9379450661241099
heteroscedastic,lhs,1011,32,0.018597488132286375,0.013939816421126794,0.012647318981779242,0.026140515205519733,0.9450661241098678,0.9491353001017294,0.9338758901322483
heteroscedastic,lhs,1012,32,0.022549602956332473,0.021418804908762787,0.012950701326894874,0.029982793597105616,0.9542217700915565,0.9511698880976602,0.9694811800610377
heteroscedastic,lhs,1013,34,0.020731586861321823,0.018805991007546957,0.019215433768719252,0.023801216117451243,0.9145473041709054,0.9633774160732451,0.965412004069176
heteroscedastic,lhs,1014,45,0.02483399271184801,0.025771673890349702,0.019776420196975973,0.02819389315292354,0.9287894201424212,0.9369277721261444,0.9542217700915565
heteroscedastic,lhs,1015,30,0.024654247631400256,0.020783076927461508,0.011313307661441124,0.03554670958043812,0.943031536113937,0.9593082400813835,0.9552390640895219
heteroscedastic,lhs,1016,32,0.02340931241590754,0.015403138526074289,0.012626527121718162,0.035317160980857014,0.9643947100712106,0.9664292980671414,0.9460834181078331
heteroscedastic,lhs,1017,42,0.01951169509156759,0.018639799930148398,0.010818234913351541,0.026031565223061236,0.9572736520854527,0.9623601220752798,0.9369277721261444
heteroscedastic,lhs,1018,34,0.024753858187902333,0.027001277163185036,0.011034490515488327,0.03142342336825822,0.9471007121057986,0.930824008138352,0.9521871820956256
heteroscedastic,lhs,1019,30,0.030180952528105456,0.022984916077024627,0.011822855181008077,0.045437687163986606,0.9277721261444557,0.9684638860630722,0.9277721261444557
heteroscedastic,lhs,1020,36,0.018449273136306815,0.017877858725205215,0.010129233224464405,0.02447259363982837,0.9155645981688708,0.9633774160732451,0.9674465920651069
