scenario,tier,seed,phase,trial,profile_phase,sample,timestamp_s,cmd_vx,cmd_vy,cmd_wz,effective_vx,effective_vy,effective_wz,pose_x,pose_y,pose_yaw,base_height,roll,pitch,velocity_vx,velocity_vy,velocity_wz,aborted,abort_reason
tier_a_deadzone,A,5313,calibration,8,-1,6,0.12,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.006305933,0.002491951,-0.009921532,0.32994473,0.0075046527,-0.0017394928,-0.10181108,0.05507776,-0.15089114,False,
tier_a_deadzone,A,5314,calibration,8,-1,6,0.12,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.006305933,0.0024893284,-0.009921471,0.3299447,0.007504298,-0.0017396864,-0.10181167,0.05507814,-0.15089029,False,
tier_a_deadzone,A,5315,calibration,8,-1,6,0.12,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0063061714,0.002490759,-0.009921912,0.3299447,0.0075054294,-0.0017407167,-0.10181443,0.055074655,-0.1508934,False,
tier_a_deadzone,A,5316,calibration,8,-1,6,0.12,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.006305933,0.002490759,-0.009921557,0.3299447,0.0075045107,-0.0017395193,-0.10181055,0.055078037,-0.15089251,False,
tier_a_deadzone,A,5317,calibration,8,-1,6,0.12,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0063033104,0.0024888515,-0.009921613,0.32994512,0.0075047375,-0.0017397937,-0.10181147,0.05507552,-0.15089215,False,
tier_a_deadzone,A,5318,calibration,8,-1,6,0.12,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0063033104,0.0024901628,-0.009921728,0.32994497,0.007504921,-0.0017402096,-0.101812325,0.05507619,-0.15089092,False,
tier_a_deadzone,A,5319,calibration,8,-1,6,0.12,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0063033104,0.002489686,-0.009921728,0.32994494,0.0075049205,-0.001740096,-0.101811565,0.055075042,-0.15089053,False,
tier_a_deadzone,A,5320,calibration,8,-1,6,0.12,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0063033104,0.0024900436,-0.009921597,0.329945,0.0075048897,-0.0017398044,-0.10181238,0.055075403,-0.15089063,False,
tier_a_deadzone,A,5301,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008104801,0.0034561157,-0.012517204,0.32317635,0.00924833,-0.008688462,-0.08418687,0.033850916,-0.111402676,False,
tier_a_deadzone,A,5302,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008104801,0.0034543276,-0.012517346,0.3231763,0.009248284,-0.00868887,-0.0841867,0.033851363,-0.11140173,False,
tier_a_deadzone,A,5303,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008104801,0.0034548044,-0.012517392,0.32317632,0.009248256,-0.0086889025,-0.0841872,0.033851694,-0.11140388,False,
tier_a_deadzone,A,5304,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008104801,0.0034554005,-0.012517192,0.3231764,0.00924891,-0.008688398,-0.08418685,0.03385052,-0.111401916,False,
tier_a_deadzone,A,5305,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008104324,0.0034561157,-0.012517594,0.323177,0.009249151,-0.008689048,-0.084188096,0.033848386,-0.111400865,False,
tier_a_deadzone,A,5306,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008104324,0.0034543276,-0.012517521,0.323177,0.00925112,-0.008689481,-0.08419046,0.033845328,-0.111398,False,
tier_a_deadzone,A,5307,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008104324,0.0034548044,-0.012517384,0.3231768,0.009250906,-0.008689115,-0.0841904,0.033845276,-0.11139717,False,
tier_a_deadzone,A,5308,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008104324,0.00345397,-0.012517513,0.32317668,0.0092488555,-0.008688887,-0.084187835,0.03384839,-0.11139982,False,
tier_a_deadzone,A,5309,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.00810303,0.0034561157,-0.012517424,0.32317737,0.009251629,-0.008688918,-0.08419166,0.033842918,-0.11139497,False,
tier_a_deadzone,A,5310,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008102946,0.003454566,-0.012517347,0.32317725,0.009250638,-0.008689239,-0.08418996,0.033845793,-0.11139672,False,
tier_a_deadzone,A,5311,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008102947,0.0034549236,-0.012517613,0.32317722,0.009249815,-0.008689683,-0.08418961,0.03384586,-0.111396894,False,
tier_a_deadzone,A,5312,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008103005,0.00345397,-0.012517649,0.32317752,0.009251402,-0.008689402,-0.08419137,0.033843182,-0.11139523,False,
tier_a_deadzone,A,5313,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008106232,0.0034558773,-0.012517761,0.3231778,0.009251807,-0.0086896075,-0.084191985,0.033842653,-0.11139639,False,
tier_a_deadzone,A,5314,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008106232,0.0034532547,-0.0125176385,0.3231778,0.00925172,-0.008689756,-0.0841925,0.033843085,-0.111393645,False,
tier_a_deadzone,A,5315,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.00810647,0.0034540892,-0.012518087,0.32317787,0.009252635,-0.00869043,-0.0841944,0.033840246,-0.11139212,False,
tier_a_deadzone,A,5316,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008105993,0.0034537315,-0.012517746,0.3231778,0.009251716,-0.008689624,-0.084191404,0.033842888,-0.11139605,False,
tier_a_deadzone,A,5317,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008103371,0.0034527779,-0.012517679,0.32317808,0.009251957,-0.00868954,-0.08419194,0.033841442,-0.1113895,False,
tier_a_deadzone,A,5318,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008103371,0.003453374,-0.012517818,0.32317805,0.009252063,-0.008689963,-0.08419246,0.033841215,-0.11139156,False,
tier_a_deadzone,A,5319,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008103371,0.003452897,-0.012517828,0.32317793,0.009252045,-0.008689852,-0.08419193,0.033840574,-0.11139093,False,
tier_a_deadzone,A,5320,calibration,8,-1,7,0.14,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.008103371,0.0034532547,-0.012517665,0.32317805,0.009252102,-0.008689554,-0.084192686,0.03384074,-0.11139097,False,
tier_a_deadzone,A,5301,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009570122,0.0039219856,-0.013955517,0.31766248,0.009928662,-0.009902836,-0.071150355,0.009194828,-0.049257364,False,
tier_a_deadzone,A,5302,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009570599,0.0039191246,-0.013955628,0.31766248,0.00992839,-0.009903356,-0.07114979,0.009195207,-0.049256347,False,
tier_a_deadzone,A,5303,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009570122,0.003919363,-0.0139557,0.31766245,0.009928484,-0.00990327,-0.071150236,0.009196013,-0.04925628,False,
tier_a_deadzone,A,5304,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009570122,0.0039203167,-0.013955384,0.31766248,0.009928644,-0.009902842,-0.07115047,0.009195316,-0.04925919,False,
tier_a_deadzone,A,5305,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009568453,0.0039219856,-0.013955946,0.31766313,0.009929534,-0.0099033695,-0.07115155,0.0091928,-0.049256478,False,
tier_a_deadzone,A,5306,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009568453,0.0039191246,-0.013955836,0.317663,0.009931215,-0.009903834,-0.0711541,0.009191134,-0.049255546,False,
tier_a_deadzone,A,5307,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009568453,0.003919244,-0.013955724,0.31766278,0.009931028,-0.009903415,-0.071153924,0.009191181,-0.04925365,False,
tier_a_deadzone,A,5308,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009568453,0.0039200783,-0.013955855,0.31766278,0.009929096,-0.009903249,-0.0711517,0.009193388,-0.04925642,False,
tier_a_deadzone,A,5309,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009566845,0.003921747,-0.013955754,0.3176635,0.009931783,-0.009903235,-0.0711551,0.009189396,-0.049254138,False,
tier_a_deadzone,A,5310,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009566724,0.003919363,-0.01395568,0.31766322,0.009930687,-0.0099035995,-0.07115317,0.009191636,-0.04925349,False,
tier_a_deadzone,A,5311,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009566725,0.0039197206,-0.013955966,0.3176632,0.009929865,-0.009903988,-0.07115268,0.00919135,-0.049254972,False,
tier_a_deadzone,A,5312,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009566869,0.003918886,-0.013956003,0.3176635,0.009931577,-0.009903697,-0.071154594,0.009189593,-0.049253654,False,
tier_a_deadzone,A,5313,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0095694065,0.003920555,-0.013955826,0.3176639,0.009931987,-0.009903573,-0.071155444,0.009189528,-0.049255162,False,
tier_a_deadzone,A,5314,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009569168,0.003917575,-0.013956008,0.31766385,0.009931828,-0.009904036,-0.071155384,0.009189636,-0.04925214,False,
tier_a_deadzone,A,5315,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0095694065,0.0039191246,-0.013955787,0.31766394,0.009932487,-0.009903761,-0.07115721,0.009188392,-0.04925199,False,
tier_a_deadzone,A,5316,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009569168,0.0039179325,-0.0139561575,0.31766388,0.009931859,-0.009903973,-0.071154974,0.009189668,-0.04925402,False,
tier_a_deadzone,A,5317,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009567261,0.0039184093,-0.013955779,0.31766406,0.0099325655,-0.009903524,-0.071155295,0.009187956,-0.049247514,False,
tier_a_deadzone,A,5318,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009567738,0.00391829,-0.013955902,0.31766418,0.009932363,-0.009903942,-0.07115552,0.009188574,-0.049248535,False,
tier_a_deadzone,A,5319,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009567261,0.0039179325,-0.013955893,0.3176642,0.009932218,-0.009903855,-0.07115445,0.009187826,-0.0492494,False,
tier_a_deadzone,A,5320,calibration,8,-1,8,0.16,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.009567738,0.003917694,-0.013955968,0.31766412,0.0099323355,-0.009903834,-0.07115554,0.009187389,-0.04924852,False,
tier_a_deadzone,A,5301,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010846615,0.0039258003,-0.014469432,0.31267536,0.011165387,-0.0070775887,-0.064197995,-0.0111629125,-0.015312577,False,
tier_a_deadzone,A,5302,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010846615,0.0039229393,-0.014469401,0.31267533,0.0111676175,-0.007076644,-0.06419922,-0.011165991,-0.015270146,False,
tier_a_deadzone,A,5303,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010846615,0.0039231777,-0.014469826,0.3126753,0.011166119,-0.0070772017,-0.06419771,-0.0111614335,-0.01531605,False,
tier_a_deadzone,A,5304,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010846615,0.0039229393,-0.014469329,0.3126753,0.011166532,-0.007077175,-0.06419902,-0.01116236,-0.015314738,False,
tier_a_deadzone,A,5305,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0108447075,0.003926277,-0.014469946,0.31267583,0.011166592,-0.007077868,-0.064201534,-0.011165365,-0.015310229,False,
tier_a_deadzone,A,5306,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010844231,0.003922701,-0.014469827,0.31267568,0.011168607,-0.0070780367,-0.064203426,-0.011166,-0.015308479,False,
tier_a_deadzone,A,5307,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0108447075,0.0039229393,-0.014469648,0.31267548,0.011167989,-0.00707786,-0.06420314,-0.011166353,-0.015307951,False,
tier_a_deadzone,A,5308,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010843992,0.0039224625,-0.014469852,0.31267536,0.011166565,-0.007077833,-0.06420091,-0.011164633,-0.015311019,False,
tier_a_deadzone,A,5309,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010842384,0.0039260387,-0.014469635,0.31267622,0.01116875,-0.007077671,-0.06420358,-0.011167075,-0.015306984,False,
tier_a_deadzone,A,5310,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010842225,0.00392282,-0.014469617,0.31267598,0.011168083,-0.007077791,-0.06420173,-0.011165483,-0.015307005,False,
tier_a_deadzone,A,5311,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010842206,0.003923416,-0.014469855,0.31267586,0.0111669395,-0.007078464,-0.06420133,-0.01116568,-0.015307404,False,
tier_a_deadzone,A,5312,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010842379,0.003921032,-0.014469845,0.31267616,0.011168365,-0.0070784306,-0.06420301,-0.01116681,-0.015306757,False,
tier_a_deadzone,A,5313,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010845184,0.003923893,-0.014469729,0.3126767,0.0111691775,-0.007077699,-0.06420341,-0.011167078,-0.015306206,False,
tier_a_deadzone,A,5314,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010844946,0.0039213896,-0.014469884,0.31267655,0.0111692,-0.0070782155,-0.064203374,-0.011166699,-0.015305159,False,
tier_a_deadzone,A,5315,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010844946,0.00392282,-0.014469595,0.31267667,0.0111695705,-0.0070781857,-0.064204596,-0.011167907,-0.015305498,False,
tier_a_deadzone,A,5316,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010844946,0.003921032,-0.014470035,0.3126766,0.011169093,-0.0070785154,-0.06420261,-0.011166187,-0.015308394,False,
tier_a_deadzone,A,5317,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010842323,0.0039229393,-0.014469578,0.3126767,0.011169161,-0.0070782024,-0.06420418,-0.011168347,-0.015301773,False,
tier_a_deadzone,A,5318,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010843754,0.003921628,-0.014469803,0.3126769,0.011169997,-0.0070777996,-0.06420211,-0.011167431,-0.015302956,False,
tier_a_deadzone,A,5319,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010842323,0.0039213896,-0.014469637,0.3126767,0.011169285,-0.0070782774,-0.064203665,-0.011167572,-0.015304166,False,
tier_a_deadzone,A,5320,calibration,8,-1,9,0.18,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.010843754,0.0039200783,-0.01446979,0.31267673,0.011169414,-0.0070778634,-0.06420418,-0.011168596,-0.015301553,False,
tier_a_deadzone,A,5301,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012032032,0.003553152,-0.014347362,0.30795017,0.011973806,-0.0029516863,-0.059649136,-0.027796844,0.01269358,False,
tier_a_deadzone,A,5302,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0120306015,0.0035510063,-0.014346701,0.30795032,0.011975698,-0.002949286,-0.05964688,-0.027805755,0.012715489,False,
tier_a_deadzone,A,5303,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012032509,0.0035510063,-0.014347842,0.3079503,0.011975551,-0.0029500262,-0.059634194,-0.027795365,0.012679324,False,
tier_a_deadzone,A,5304,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0120306015,0.003550768,-0.014347306,0.30795047,0.011975943,-0.002949996,-0.059635207,-0.027797075,0.012681225,False,
tier_a_deadzone,A,5305,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0120306015,0.003553629,-0.014347874,0.30795065,0.011974919,-0.0029519256,-0.059652798,-0.027798736,0.012691759,False,
tier_a_deadzone,A,5306,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012029171,0.003550768,-0.0143476715,0.30795038,0.011976739,-0.0029520853,-0.059654314,-0.027798992,0.012696222,False,
tier_a_deadzone,A,5307,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0120306015,0.003550887,-0.014347507,0.30795014,0.011976276,-0.0029519312,-0.059653666,-0.027799318,0.0126954885,False,
tier_a_deadzone,A,5308,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012029171,0.003550291,-0.014347791,0.3079502,0.01197481,-0.0029518916,-0.05965274,-0.027798202,0.012692162,False,
tier_a_deadzone,A,5309,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012027494,0.0035533905,-0.014347503,0.3079509,0.011977147,-0.0029521578,-0.059654582,-0.027799854,0.012695869,False,
tier_a_deadzone,A,5310,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012027288,0.0035511255,-0.014347436,0.30795065,0.011976149,-0.0029518234,-0.059652843,-0.0277983,0.012697159,False,
tier_a_deadzone,A,5311,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012027258,0.0035511255,-0.014347716,0.30795056,0.011975179,-0.0029529042,-0.059652627,-0.027798396,0.01269632,False,
tier_a_deadzone,A,5312,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012027467,0.003549099,-0.014347705,0.30795076,0.011976944,-0.0029525738,-0.059654076,-0.027799428,0.012697118,False,
tier_a_deadzone,A,5313,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012029648,0.0035510063,-0.014347568,0.30795136,0.01197737,-0.0029517824,-0.05965397,-0.027800063,0.012696109,False,
tier_a_deadzone,A,5314,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012029886,0.0035486221,-0.0143476715,0.30795124,0.011977299,-0.00295227,-0.059654318,-0.027799334,0.012698696,False,
tier_a_deadzone,A,5315,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012029886,0.0035506487,-0.014347409,0.30795133,0.01197776,-0.0029522476,-0.05965473,-0.02780031,0.012697476,False,
tier_a_deadzone,A,5316,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.012029886,0.0035488605,-0.014347888,0.30795136,0.011977649,-0.002952666,-0.059653606,-0.027799068,0.012698313,False,
tier_a_deadzone,A,5317,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0120277405,0.003550291,-0.014347313,0.30795136,0.0119772125,-0.0029526027,-0.059655398,-0.027800225,0.0127009265,False,
tier_a_deadzone,A,5318,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0120277405,0.0035492182,-0.014347557,0.30795163,0.011977833,-0.0029521724,-0.059653636,-0.027799651,0.0126988515,False,
tier_a_deadzone,A,5319,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0120277405,0.003549099,-0.014347447,0.30795178,0.0119787,-0.0029511014,-0.05963986,-0.027799083,0.012687043,False,
tier_a_deadzone,A,5320,calibration,8,-1,10,0.2,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0120277405,0.0035493374,-0.014347649,0.3079519,0.0119791385,-0.002951128,-0.059640888,-0.02780052,0.012687235,False,
tier_a_deadzone,A,5301,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013165951,0.0029113293,-0.013815508,0.30341724,0.012505996,0.0011839288,-0.05624756,-0.038663898,0.027330762,False,
tier_a_deadzone,A,5302,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.01316309,0.0029098988,-0.013814623,0.30341735,0.012507362,0.0011863572,-0.056246806,-0.0386701,0.027336277,False,
tier_a_deadzone,A,5303,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013162136,0.002910018,-0.013816067,0.30341762,0.012507011,0.0011856771,-0.05623203,-0.03866585,0.027330833,False,
tier_a_deadzone,A,5304,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013162136,0.0029096603,-0.013815505,0.30341783,0.012507431,0.0011860627,-0.056232486,-0.0386673,0.027330883,False,
tier_a_deadzone,A,5305,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013161182,0.0029129982,-0.01381605,0.3034177,0.012507553,0.0011836054,-0.056249876,-0.038665988,0.027330512,False,
tier_a_deadzone,A,5306,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013160706,0.0029096603,-0.013815751,0.3034173,0.012509148,0.0011834915,-0.05625139,-0.038665887,0.0273352,False,
tier_a_deadzone,A,5307,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013161421,0.0029098988,-0.01381562,0.30341727,0.012508806,0.0011836301,-0.056250203,-0.03866627,0.027334431,False,
tier_a_deadzone,A,5308,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013160467,0.0029096603,-0.013815929,0.30341715,0.012507064,0.0011836946,-0.056250393,-0.038665168,0.027332848,False,
tier_a_deadzone,A,5309,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013159353,0.0029120445,-0.013815576,0.30341795,0.012509507,0.0011834067,-0.05625181,-0.038666375,0.027333496,False,
tier_a_deadzone,A,5310,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0131591335,0.0029096603,-0.013815499,0.30341768,0.0125085395,0.0011837728,-0.056250352,-0.038665283,0.027335169,False,
tier_a_deadzone,A,5311,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013159077,0.002910018,-0.0138158435,0.30341762,0.012507798,0.0011826423,-0.05624981,-0.038665414,0.027334526,False,
tier_a_deadzone,A,5312,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.0131592965,0.0029079914,-0.013815808,0.30341777,0.012509608,0.0011829416,-0.05625136,-0.038666297,0.027336737,False,
tier_a_deadzone,A,5313,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013162136,0.0029103756,-0.01381567,0.3034183,0.012509996,0.0011837458,-0.056250706,-0.038666844,0.027335336,False,
tier_a_deadzone,A,5314,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013162851,0.0029070377,-0.013815695,0.3034183,0.012509587,0.0011833039,-0.0562516,-0.038665693,0.0273365,False,
tier_a_deadzone,A,5315,calibration,8,-1,11,0.22,0.3710706926882267,-0.18641672283411026,0.16206159889698024,0.0,0.0,0.0,-0.013162613,0.002909422,-0.013815475,0.30341828,0.012510177,0.0011833094,-0.056251843,-0.038666505,0.027335756,False,
