run_id,planned_unit_id,attempt_id,block_id,method_id,map_id,shift_id,stage,trial_index,command_id,planned_command,sent_command,measured_velocity,covariance,valid,reason,update_enabled,update_applied,posterior_before,posterior_after,posterior_path,measure_start,measure_end,sample_count,freshness_rule_version,reference_max_age_ms,reference_age_p95_ms,reference_age_exceedance_count,reference_age_longest_exceedance_run,reference_measure_age_p95_ms,reference_measure_age_exceedance_count,reference_measure_age_longest_exceedance_run,reference_measure_max_gap_ms,reference_max_gap_ms,scan_max_age_ms,scan_age_p95_ms,scan_max_gap_ms,detector_statistic,detector_alarm,recovery_index,validation_rmse,bag_path,status,terminal_reason,created_at
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_CALIBRATION_11,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_CALIBRATION_11_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,pre_calibration,11,PRE_011,"[0.276563, 0.18642, -0.18304]","[0.276563, 0.18642, -0.18304]","[0.23135275114635667, 0.09650357346722087, -0.14938565636388168]","[[1.4666971499564283e-06, 6.32686884031235e-07, 0.0], [6.326868840312349e-07, 2.7358428448909958e-06, 0.0], [0.0, 0.0, 5.8224270499778255e-06]]",True,,True,True,10,11,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_CALIBRATION_11_v0011.npz,1787331152.104916,1787331154.10495,40,p8_trial_freshness_v2,100.34322738647461,88.91153335571289,0,0,86.00606918334961,0,0,69.74911689758301,69.74911689758301,77.85964012145996,56.95977210998534,85.17289161682129,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:52:34Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_CALIBRATION_12,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_CALIBRATION_12_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,pre_calibration,12,PRE_012,"[-0.023438, -0.146914, 0.13696]","[-0.023438, -0.146914, 0.13696]","[-0.0003646952418280533, -5.528469986270014e-06, 0.011147665713095728]","[[7.0042159392806e-08, 4.8861649291743015e-09, 0.0], [4.886164929174307e-09, 8.133298973580954e-08, 0.0], [0.0, 0.0, 9.486054569038824e-07]]",True,,True,True,11,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_CALIBRATION_12_v0012.npz,1787331156.1319478,1787331158.1319723,40,p8_trial_freshness_v2,101.09424591064453,86.46752834320067,0,0,86.50540113449095,0,0,79.44011688232422,97.13339805603027,56.81276321411133,51.83076858520508,62.120676040649414,,,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:52:38Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_01,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_01_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,pre_monitor,1,MON_001,"[0.3, 0.0, 0.0]","[0.3, 0.0, 0.0]","[0.22647452579891927, 0.008797747474052778, 0.006023721911034119]","[[1.2276041736801875e-06, 4.649945839680307e-07, 0.0], [4.649945839680307e-07, 2.2332750666626324e-06, 0.0], [0.0, 0.0, 3.7840997523994623e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_01_v0012.npz,1787331160.1512058,1787331162.1512446,40,p8_trial_freshness_v2,98.07085990905762,86.33089065551758,0,0,86.07903718948363,0,0,74.13148880004883,78.3534049987793,69.89145278930664,54.644751548767076,63.576459884643555,0.9314210309884885,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:52:42Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_02,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_02_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,pre_monitor,2,MON_002,"[0.2, 0.0, 0.4]","[0.2, 0.0, 0.4]","[0.11235309219260892, 0.09056558592150502, 0.3997372914422037]","[[5.673602466957861e-06, -1.9284588957256916e-06, 0.0], [-1.9284588957256916e-06, 8.67621399165305e-06, 0.0], [0.0, 0.0, 6.530493667811259e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_02_v0012.npz,1787331164.167663,1787331166.1676905,40,p8_trial_freshness_v2,85.28470993041992,80.85083961486816,0,0,80.94322681427002,0,0,64.9106502532959,64.9106502532959,56.31065368652344,51.337242126464844,62.42012977600098,1.429057605538971,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:52:46Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_03,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_03_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,pre_monitor,3,MON_003,"[0.2, 0.0, -0.4]","[0.2, 0.0, -0.4]","[0.13738504025392098, -0.05417793719951705, -0.33523669447788546]","[[2.1509641166664676e-06, 2.297390303877932e-07, 0.0], [2.2973903038779322e-07, 1.905340484370204e-06, 0.0], [0.0, 0.0, 3.7663332597984292e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_03_v0012.npz,1787331168.1842601,1787331170.1843007,39,p8_trial_freshness_v2,85.92748641967773,82.76796340942383,0,0,78.10707092285156,0,0,61.078548431396484,63.771963119506836,56.70666694641113,51.2537956237793,62.57748603820801,0.9156926503853076,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:52:50Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_04,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_04_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,pre_monitor,4,MON_004,"[-0.25, 0.0, 0.0]","[-0.25, 0.0, 0.0]","[-0.17831575180183845, 0.01886257841725794, 0.016707350589215596]","[[1.0715418022333318e-06, -1.9517360354313872e-07, 0.0], [-1.9517360354313885e-07, 9.386275894031178e-07, 0.0], [0.0, 0.0, 6.368944991043936e-07]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_PRE_MONITOR_04_v0012.npz,1787331172.1992807,1787331174.199312,40,p8_trial_freshness_v2,90.62623977661133,83.53567123413086,0,0,82.23785161972046,0,0,65.95158576965332,73.86541366577148,53.0550479888916,50.85028409957886,58.716535568237305,0.6625114608374841,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:52:54Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_01,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_01_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,post_monitor,1,MON_005,"[0.35, 0.0, 0.25]","[0.307, 0.0, 0.3085]","[0.2415256649165271, 0.055864367994686234, 0.3051166832635947]","[[2.0995857012106845e-06, -2.71875992358071e-06, 0.0], [-2.7187599235807102e-06, 8.575316408505642e-06, 0.0], [0.0, 0.0, 2.940974643500555e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_01_v0012.npz,1787331176.2231295,1787331178.223158,40,p8_trial_freshness_v2,87.29815483093262,81.56228065490723,0,0,85.52618026733398,0,0,68.34673881530762,68.34673881530762,57.633161544799805,50.76456069946289,62.584877014160156,1.0453211993154772,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:52:58Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_02,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_02_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,post_monitor,2,MON_006,"[0.35, 0.0, -0.25]","[0.26699999999999996, 0.0, -0.26649999999999996]","[0.20545458902599237, -0.03457433663296902, -0.23605150878317882]","[[2.6095669456448773e-06, -3.877674922531097e-07, 0.0], [-3.877674922531097e-07, 3.4935282775393674e-06, 0.0], [0.0, 0.0, 3.0159398905304606e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_02_v0012.npz,1787331180.2365882,1787331182.2366197,40,p8_trial_freshness_v2,94.15125846862793,84.45111513137817,0,0,83.69081020355223,0,0,70.10650634765625,70.10650634765625,55.74369430541992,53.71665954589844,63.24625015258789,0.8014894485429206,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:53:02Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_03,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_03_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,post_monitor,3,MON_007,"[0.15, 0.15, 0.3]","[0.147, 0.135, 0.354]","[0.12229528276321833, 0.1546810021595513, 0.31650507730141525]","[[2.9386271010296267e-06, -7.583301910406267e-08, 0.0], [-7.583301910406267e-08, 4.7079010119211016e-06, 0.0], [0.0, 0.0, 1.0133917475912703e-05]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_03_v0012.npz,1787331184.2545857,1787331186.2546165,40,p8_trial_freshness_v2,90.28792381286621,84.94973182678223,0,0,84.85584259033203,0,0,69.22507286071777,69.22507286071777,56.833744049072266,51.81342363357544,61.32817268371582,0.8655097838035427,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:53:06Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_04,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_04_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,post_monitor,4,MON_008,"[0.15, -0.15, -0.3]","[0.09899999999999999, -0.135, -0.33599999999999997]","[0.0705165788837673, -0.08420497636186974, -0.2816891093218785]","[[4.965025035086545e-06, -3.2460991541483324e-08, 0.0], [-3.246099154148334e-08, 5.414263135800361e-06, 0.0], [0.0, 0.0, 3.958169381454622e-06]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_04_v0012.npz,1787331188.2691925,1787331190.269222,40,p8_trial_freshness_v2,86.9898796081543,84.49006080627441,0,0,85.48235893249512,0,0,67.28386878967285,67.36278533935547,56.86306953430176,52.544593811035156,62.50262260437012,0.8247770511693933,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:53:10Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_05,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_05_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,post_monitor,5,MON_009,"[0.0, 0.0, 0.6]","[0.048, 0.0, 0.69]","[0.017305690623648236, 0.09979882842095575, 0.5167578941667146]","[[6.060052095384102e-06, 3.368854381292639e-06, 0.0], [3.3688543812926385e-06, 1.3081887265860517e-05, 0.0], [0.0, 0.0, 2.9673850088526206e-05]]",True,,False,False,12,12,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_POST_MONITOR_05_v0012.npz,1787331192.2873993,1787331194.2875202,41,p8_trial_freshness_v2,91.35222434997559,86.27203702926636,0,0,85.06488800048828,0,0,84.00726318359375,84.00726318359375,56.189537048339844,51.16534233093262,61.74159049987793,0.4224714130742886,False,,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:53:14Z
p8_shift_official_20260822_r35,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_RECOVERY_01,R1_command_gain_coupling_SHIFT_BLOCK_01_passive_RECOVERY_01_attempt_01,SHIFT_BLOCK_01,passive,,R1_command_gain_coupling,recovery,1,REC_001,"[-0.097343, 0.220311, 0.040211]","[-0.07660437999999999, 0.1982799, 0.04040206999999999]","[-0.022944442271751995, 0.10369450837462636, 0.043409959143886276]","[[1.534007726087123e-06, -2.5709763941176077e-07, 0.0], [-2.570976394117607e-07, 1.8614007993907244e-06, 0.0], [0.0, 0.0, 2.5765184147239577e-06]]",True,,True,True,12,13,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/posterior/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_RECOVERY_01_v0013.npz,1787331196.3083763,1787331198.3084147,41,p8_trial_freshness_v2,99.49302673339844,85.43276786804199,0,0,85.43276786804199,0,0,67.96383857727051,68.95709037780762,63.47513198852539,51.38522386550903,68.26448440551758,,,1,,/home/unitree/lly/p8_real/p8_shift_official_20260822_r35/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_passive_part_01,SUCCESS,completed,2026-08-21T16:53:18Z
