schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,accel_limiter_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason,front_straightening_active,scan_valid_beams,front_safety_active,front_safety_hard_brake,front_obstacle_distance,front_stop_threshold
3,193,2026-08-21T03:26:35.170,1787253995.170057774,NAVIGATING,odom,base_link,0.000062,0.000471,0.000852,4.000191,0.001285,odom,4.000191,0.001285,4.000128,-0.002593,4.000129,-0.000648,548,90,0,1.076348,0.990319,-0.392751,0.894191,-0.498623,,,off,range,last_cmd_dt,0.894191,-0.498623,0.894191,-0.498623,nan,nan,0,0,off,off,0,969,0,0,inf,0.790566
3,194,2026-08-21T03:26:35.691,1787253995.691403151,NAVIGATING,odom,base_link,0.000117,0.000472,0.001044,4.000191,0.001285,odom,4.000191,0.001285,4.000073,-0.003363,4.000074,-0.000841,548,89,1,1.085148,0.990692,-0.366557,0.894415,-0.483995,,,off,range,last_cmd_dt,0.894415,-0.483995,0.894415,-0.483995,nan,nan,0,0,off,off,0,964,0,0,inf,0.790736
3,195,2026-08-21T03:26:36.210,1787253996.210149288,NAVIGATING,odom,base_link,0.000068,0.000476,0.001304,4.000191,0.001285,odom,4.000191,0.001285,4.000121,-0.004406,4.000123,-0.001101,548,90,0,1.079310,0.990457,-0.411039,0.894274,-0.508837,,,off,range,last_cmd_dt,0.894274,-0.508837,0.894274,-0.508837,nan,nan,0,0,off,off,0,967,0,0,inf,0.790600
3,196,2026-08-21T03:26:36.730,1787253996.730039597,NAVIGATING,odom,base_link,0.000112,0.000554,0.001502,4.000191,0.001285,odom,4.000191,0.001285,4.000076,-0.005277,4.000079,-0.001319,548,90,0,1.083697,0.990595,-0.388273,0.894357,-0.496123,,,off,range,last_cmd_dt,0.894357,-0.496123,0.894357,-0.496123,nan,nan,0,0,off,off,0,975,0,0,inf,0.790635
3,197,2026-08-21T03:26:37.250,1787253997.250233650,NAVIGATING,odom,base_link,0.000144,0.000664,0.001565,4.000191,0.001285,odom,4.000191,0.001285,4.000043,-0.005640,4.000047,-0.001410,548,89,1,1.071104,0.989978,-0.385625,0.893986,-0.494644,,,off,range,last_cmd_dt,0.893986,-0.494644,0.893986,-0.494644,nan,nan,0,0,off,off,0,977,0,0,inf,0.790613
3,198,2026-08-21T03:26:37.769,1787253997.769919872,NAVIGATING,odom,base_link,0.000112,0.000722,0.001948,4.000191,0.001285,odom,4.000191,0.001285,4.000072,-0.007231,4.000079,-0.001808,548,89,1,1.083367,0.990480,-0.352164,0.894288,-0.475956,,,off,range,last_cmd_dt,0.894288,-0.475956,0.894288,-0.475956,nan,nan,0,0,off,off,0,946,0,0,inf,0.790636
3,199,2026-08-21T03:26:38.289,1787253998.289657116,NAVIGATING,odom,base_link,0.000153,0.000702,0.002143,4.000191,0.001285,odom,4.000191,0.001285,4.000030,-0.007987,4.000038,-0.001997,548,88,2,1.079865,0.990157,-0.387581,0.894094,-0.495736,,,off,range,last_cmd_dt,0.894094,-0.495736,0.894094,-0.495736,nan,nan,0,0,off,off,0,964,0,0,inf,0.790578
3,200,2026-08-21T03:26:38.811,1787253998.811046600,NAVIGATING,odom,base_link,0.000156,0.000738,0.002331,4.000191,0.001285,odom,4.000191,0.001285,4.000025,-0.008778,4.000035,-0.002194,548,89,1,1.083521,0.990593,-0.386589,0.894355,-0.495182,,,off,range,last_cmd_dt,0.894355,-0.495182,0.894355,-0.495182,nan,nan,0,0,off,off,0,967,0,0,inf,0.790635
3,201,2026-08-21T03:26:39.331,1787253999.331429720,NAVIGATING,odom,base_link,0.000205,0.000640,0.002143,4.000191,0.001285,odom,4.000191,0.001285,3.999978,-0.007925,3.999986,-0.001981,548,90,0,1.078339,0.990408,-0.413249,0.894245,-0.510071,,,off,range,last_cmd_dt,0.894245,-0.510071,0.894245,-0.510071,nan,nan,0,0,off,off,0,963,0,0,inf,0.790588
3,202,2026-08-21T03:26:39.850,1787253999.849992037,NAVIGATING,odom,base_link,0.000233,0.000550,0.002063,4.000191,0.001285,odom,4.000191,0.001285,3.999951,-0.007518,3.999958,-0.001879,548,90,0,1.077681,0.990277,-0.390871,0.894166,-0.497573,,,off,range,last_cmd_dt,0.894166,-0.497573,0.894166,-0.497573,nan,nan,0,0,off,off,0,975,0,0,inf,0.790710
3,203,2026-08-21T03:26:40.370,1787254000.370510817,NAVIGATING,odom,base_link,0.000265,0.000665,0.002053,4.000191,0.001285,odom,4.000191,0.001285,3.999919,-0.007591,3.999926,-0.001898,548,89,1,1.087211,0.991050,-0.361939,0.894630,-0.481416,,,off,range,last_cmd_dt,0.894630,-0.481416,0.894630,-0.481416,nan,nan,0,0,off,off,0,959,0,0,inf,0.790749
3,204,2026-08-21T03:26:40.890,1787254000.890509844,NAVIGATING,odom,base_link,0.000200,0.000702,0.001882,4.000191,0.001285,odom,4.000191,0.001285,3.999985,-0.006944,3.999990,-0.001736,548,89,1,1.085511,0.990501,-0.381979,0.894301,-0.492608,,,off,range,last_cmd_dt,0.894301,-0.492608,0.894301,-0.492608,nan,nan,0,0,off,off,0,964,0,0,inf,0.790662
3,205,2026-08-21T03:26:41.409,1787254001.409915924,NAVIGATING,odom,base_link,0.000107,0.000763,0.002141,4.000191,0.001285,odom,4.000191,0.001285,4.000076,-0.008042,4.000084,-0.002010,548,90,0,1.089899,0.990737,-0.373852,0.894442,-0.488069,,,off,range,last_cmd_dt,0.894442,-0.488069,0.894442,-0.488069,nan,nan,0,0,off,off,0,981,0,0,inf,0.790705
3,206,2026-08-21T03:26:41.930,1787254001.930155516,NAVIGATING,odom,base_link,0.000138,0.000769,0.002193,4.000191,0.001285,odom,4.000191,0.001285,4.000044,-0.008258,4.000053,-0.002065,548,90,0,1.082534,0.990326,-0.370531,0.894195,-0.486214,,,off,range,last_cmd_dt,0.894195,-0.486214,0.894195,-0.486214,nan,nan,0,0,off,off,0,955,0,0,inf,0.790568
3,207,2026-08-21T03:26:42.450,1787254002.450176954,NAVIGATING,odom,base_link,0.000092,0.000790,0.001830,4.000191,0.001285,odom,4.000191,0.001285,4.000093,-0.006825,4.000099,-0.001706,548,90,0,1.080949,0.990747,-0.372433,0.894448,-0.487276,,,off,range,last_cmd_dt,0.894448,-0.487276,0.894448,-0.487276,nan,nan,0,0,off,off,0,972,0,0,inf,0.790673
3,208,2026-08-21T03:26:42.970,1787254002.970561743,NAVIGATING,odom,base_link,0.000073,0.000737,0.001690,4.000191,0.001285,odom,4.000191,0.001285,4.000113,-0.006211,4.000118,-0.001553,548,88,2,1.079759,0.990375,-0.385772,0.894225,-0.494726,,,off,range,last_cmd_dt,0.894225,-0.494726,0.894225,-0.494726,nan,nan,0,0,off,off,0,954,0,0,inf,0.790580
3,209,2026-08-21T03:26:43.489,1787254003.489960670,NAVIGATING,odom,base_link,0.000107,0.000699,0.001367,4.000191,0.001285,odom,4.000191,0.001285,4.000081,-0.004883,4.000083,-0.001221,548,90,0,1.085831,0.990884,-0.350180,0.894530,-0.474848,,,off,range,last_cmd_dt,0.894530,-0.474848,0.894530,-0.474848,nan,nan,0,0,off,off,0,961,0,0,inf,0.790708
3,210,2026-08-21T03:26:44.010,1787254004.010403872,NAVIGATING,odom,base_link,0.000122,0.000735,0.001528,4.000191,0.001285,odom,4.000191,0.001285,4.000065,-0.005563,4.000069,-0.001391,548,89,1,1.085794,0.990637,-0.368212,0.894382,-0.484919,,,off,range,last_cmd_dt,0.894382,-0.484919,0.894382,-0.484919,nan,nan,0,0,off,off,0,946,0,0,inf,0.790678
3,211,2026-08-21T03:26:44.529,1787254004.529678106,NAVIGATING,odom,base_link,0.000167,0.000783,0.001826,4.000191,0.001285,odom,4.000191,0.001285,4.000019,-0.006801,4.000024,-0.001700,548,90,0,1.083925,0.990185,-0.362994,0.894111,-0.482005,,,off,range,last_cmd_dt,0.894111,-0.482005,0.894111,-0.482005,nan,nan,0,0,off,off,0,974,0,0,inf,0.790532
3,212,2026-08-21T03:26:45.050,1787254005.050451517,NAVIGATING,odom,base_link,0.000114,0.000749,0.001963,4.000191,0.001285,odom,4.000191,0.001285,4.000071,-0.007314,4.000077,-0.001828,548,90,0,1.083769,0.990620,-0.356616,0.894372,-0.478443,,,off,range,last_cmd_dt,0.894372,-0.478443,0.894372,-0.478443,nan,nan,0,0,off,off,0,952,0,0,inf,0.790641
3,213,2026-08-21T03:26:45.570,1787254005.570710897,NAVIGATING,odom,base_link,0.000117,0.000749,0.002081,4.000191,0.001285,odom,4.000191,0.001285,4.000067,-0.007786,4.000074,-0.001946,548,90,0,1.081765,0.990375,-0.385011,0.894225,-0.494301,,,off,range,last_cmd_dt,0.894225,-0.494301,0.894225,-0.494301,nan,nan,0,0,off,off,0,981,0,0,inf,0.790580
3,214,2026-08-21T03:26:46.090,1787254006.090415955,NAVIGATING,odom,base_link,0.000146,0.000780,0.002385,4.000191,0.001285,odom,4.000191,0.001285,4.000034,-0.009036,4.000044,-0.002259,548,89,1,1.077195,0.990548,-0.393036,0.894329,-0.498783,,,off,range,last_cmd_dt,0.894329,-0.498783,0.894329,-0.498783,nan,nan,0,0,off,off,0,967,0,0,inf,0.790623
3,215,2026-08-21T03:26:46.610,1787254006.610365391,NAVIGATING,odom,base_link,0.000105,0.000659,0.002034,4.000191,0.001285,odom,4.000191,0.001285,4.000079,-0.007509,4.000086,-0.001877,548,90,0,1.083677,0.990695,-0.377523,0.894417,-0.490119,,,off,range,last_cmd_dt,0.894417,-0.490119,0.894417,-0.490119,nan,nan,0,0,off,off,0,965,0,0,inf,0.790660
3,216,2026-08-21T03:26:47.130,1787254007.130217314,NAVIGATING,odom,base_link,0.000148,0.000645,0.002154,4.000191,0.001285,odom,4.000191,0.001285,4.000035,-0.007976,4.000043,-0.001994,548,88,2,1.084484,0.990602,-0.388893,0.894361,-0.496469,,,off,range,last_cmd_dt,0.894361,-0.496469,0.894361,-0.496469,nan,nan,0,0,off,off,0,943,0,0,inf,0.790660
3,217,2026-08-21T03:26:47.650,1787254007.650072336,NAVIGATING,odom,base_link,0.000155,0.000624,0.002182,4.000191,0.001285,odom,4.000191,0.001285,4.000028,-0.008068,4.000036,-0.002017,548,90,0,1.084970,0.990166,-0.375378,0.894099,-0.488921,,,off,range,last_cmd_dt,0.894099,-0.488921,0.894099,-0.488921,nan,nan,0,0,off,off,0,971,0,0,inf,0.790542
3,218,2026-08-21T03:26:48.169,1787254008.169770002,NAVIGATING,odom,base_link,0.000224,0.000698,0.002258,4.000191,0.001285,odom,4.000191,0.001285,3.999958,-0.008445,3.999967,-0.002111,548,89,1,1.081672,0.990545,-0.373970,0.894327,-0.488135,,,off,range,last_cmd_dt,0.894327,-0.488135,0.894327,-0.488135,nan,nan,0,0,off,off,0,953,0,0,inf,0.790623
3,219,2026-08-21T03:26:48.690,1787254008.690102816,NAVIGATING,odom,base_link,0.000325,0.000872,0.002556,4.000191,0.001285,odom,4.000191,0.001285,3.999854,-0.009812,3.999866,-0.002453,548,90,0,1.079399,0.990483,-0.382058,0.894290,-0.492652,,,off,range,last_cmd_dt,0.894290,-0.492652,0.894290,-0.492652,nan,nan,0,0,off,off,0,976,0,0,inf,0.790607
3,220,2026-08-21T03:26:49.210,1787254009.210313559,NAVIGATING,odom,base_link,0.000350,0.000924,0.002864,4.000191,0.001285,odom,4.000191,0.001285,3.999825,-0.011095,3.999841,-0.002774,548,89,1,1.082238,0.990565,-0.386191,0.894338,-0.494960,,,off,range,last_cmd_dt,0.894338,-0.494960,0.894338,-0.494960,nan,nan,0,0,off,off,0,971,0,0,inf,0.790674
3,221,2026-08-21T03:26:49.729,1787254009.729874849,NAVIGATING,odom,base_link,0.000349,0.000937,0.002989,4.000191,0.001285,odom,4.000191,0.001285,3.999825,-0.011608,3.999842,-0.002902,548,90,0,1.077000,0.990188,-0.401569,0.894112,-0.503548,,,off,range,last_cmd_dt,0.894112,-0.503548,0.894112,-0.503548,nan,nan,0,0,off,off,0,960,0,0,inf,0.790557
3,222,2026-08-21T03:26:50.249,1787254010.249736309,NAVIGATING,odom,base_link,0.000368,0.000888,0.002893,4.000191,0.001285,odom,4.000191,0.001285,3.999808,-0.011174,3.999823,-0.002794,548,90,0,1.084971,0.990569,-0.380963,0.894341,-0.492040,,,off,range,last_cmd_dt,0.894341,-0.492040,0.894341,-0.492040,nan,nan,0,0,off,off,0,967,0,0,inf,0.790629
3,223,2026-08-21T03:26:50.769,1787254010.769973040,NAVIGATING,odom,base_link,0.000282,0.000730,0.002399,4.000191,0.001285,odom,4.000191,0.001285,3.999899,-0.009040,3.999909,-0.002260,548,90,0,1.082961,0.990544,-0.407294,0.894326,-0.506746,,,off,range,last_cmd_dt,0.894326,-0.506746,0.894326,-0.506746,nan,nan,0,0,off,off,0,974,0,0,inf,0.790716
3,224,2026-08-21T03:26:51.289,1787254011.289846420,NAVIGATING,odom,base_link,0.000176,0.000705,0.002388,4.000191,0.001285,odom,4.000191,0.001285,4.000005,-0.008972,4.000015,-0.002243,548,89,1,1.083304,0.990906,-0.359695,0.894543,-0.480163,,,off,range,last_cmd_dt,0.894543,-0.480163,0.894543,-0.480163,nan,nan,0,0,off,off,0,975,0,0,inf,0.790713
3,225,2026-08-21T03:26:51.810,1787254011.810265541,NAVIGATING,odom,base_link,0.000181,0.000656,0.002178,4.000191,0.001285,odom,4.000191,0.001285,4.000002,-0.008081,4.000010,-0.002020,548,90,0,1.083763,0.990668,-0.386185,0.894400,-0.494957,,,off,range,last_cmd_dt,0.894400,-0.494957,0.894400,-0.494957,nan,nan,0,0,off,off,0,968,0,0,inf,0.790653
3,226,2026-08-21T03:26:52.329,1787254012.329688549,NAVIGATING,odom,base_link,0.000157,0.000633,0.001843,4.000191,0.001285,odom,4.000191,0.001285,4.000029,-0.006722,4.000034,-0.001680,548,88,2,1.070539,0.989820,-0.404062,0.893892,-0.504940,,,off,range,last_cmd_dt,0.893892,-0.504940,0.893892,-0.504940,nan,nan,0,0,off,off,0,977,0,0,inf,0.790573
3,227,2026-08-21T03:26:52.850,1787254012.850404501,NAVIGATING,odom,base_link,0.000166,0.000477,0.001715,4.000191,0.001285,odom,4.000191,0.001285,4.000021,-0.006050,4.000025,-0.001513,548,90,0,1.078840,0.990571,-0.406749,0.894342,-0.506441,,,off,range,last_cmd_dt,0.894342,-0.506441,0.894342,-0.506441,nan,nan,0,0,off,off,0,974,0,0,inf,0.790629
3,228,2026-08-21T03:26:53.370,1787254013.370204210,NAVIGATING,odom,base_link,0.000143,0.000446,0.001733,4.000191,0.001285,odom,4.000191,0.001285,4.000044,-0.006092,4.000049,-0.001523,548,88,2,1.083279,0.990713,-0.374074,0.894427,-0.488193,,,off,range,last_cmd_dt,0.894427,-0.488193,0.894427,-0.488193,nan,nan,0,0,off,off,0,963,0,0,inf,0.790665
3,229,2026-08-21T03:26:53.890,1787254013.890174389,NAVIGATING,odom,base_link,0.000106,0.000458,0.001390,4.000191,0.001285,odom,4.000191,0.001285,4.000082,-0.004733,4.000085,-0.001183,548,90,0,1.079414,0.990221,-0.405565,0.894132,-0.505780,,,off,range,last_cmd_dt,0.894132,-0.505780,0.894132,-0.505780,nan,nan,0,0,off,off,0,964,0,0,inf,0.790583
3,230,2026-08-21T03:26:54.409,1787254014.409936428,NAVIGATING,odom,base_link,0.000006,0.000331,0.001029,4.000191,0.001285,odom,4.000191,0.001285,4.000184,-0.003163,4.000185,-0.000791,548,88,2,1.084164,0.990716,-0.383693,0.894429,-0.493565,,,off,range,last_cmd_dt,0.894429,-0.493565,0.894429,-0.493565,nan,nan,0,0,off,off,0,975,0,0,inf,0.790665
3,231,2026-08-21T03:26:54.931,1787254014.931211472,NAVIGATING,odom,base_link,0.000068,0.000337,0.000728,4.000191,0.001285,odom,4.000191,0.001285,4.000123,-0.001962,4.000123,-0.000491,548,90,0,1.086198,0.990596,-0.342910,0.894358,-0.470788,,,off,range,last_cmd_dt,0.894358,-0.470788,0.894358,-0.470788,nan,nan,0,0,off,off,0,980,0,0,inf,0.790635
3,232,2026-08-21T03:26:55.450,1787254015.450145245,NAVIGATING,odom,base_link,0.000078,0.000364,0.000800,4.000191,0.001285,odom,4.000191,0.001285,4.000113,-0.002278,4.000113,-0.000569,548,90,0,1.075824,0.990221,-0.402898,0.894132,-0.504291,,,off,range,last_cmd_dt,0.894132,-0.504291,0.894132,-0.504291,nan,nan,0,0,off,off,0,973,0,0,inf,0.790541
3,233,2026-08-21T03:26:55.970,1787254015.970082760,NAVIGATING,odom,base_link,0.000120,0.000511,0.001164,4.000191,0.001285,odom,4.000191,0.001285,4.000069,-0.003884,4.000071,-0.000971,548,89,1,1.083155,0.991011,-0.374346,0.894606,-0.488345,,,off,range,last_cmd_dt,0.894606,-0.488345,0.894606,-0.488345,nan,nan,0,0,off,off,0,960,0,0,inf,0.790739
3,234,2026-08-21T03:26:56.490,1787254016.490136623,NAVIGATING,odom,base_link,0.000021,0.000596,0.001413,4.000191,0.001285,odom,4.000191,0.001285,4.000167,-0.004964,4.000170,-0.001241,548,90,0,1.087766,0.990720,-0.390484,0.894432,-0.497357,,,off,range,last_cmd_dt,0.894432,-0.497357,0.894432,-0.497357,nan,nan,0,0,off,off,0,961,0,0,inf,0.790666
3,235,2026-08-21T03:26:57.009,1787254017.009868383,NAVIGATING,odom,base_link,-0.000008,0.000632,0.001487,4.000191,0.001285,odom,4.000191,0.001285,4.000196,-0.005296,4.000199,-0.001324,548,89,1,1.085478,0.990815,-0.361292,0.894489,-0.481054,,,off,range,last_cmd_dt,0.894489,-0.481054,0.894489,-0.481054,nan,nan,0,0,off,off,0,949,0,0,inf,0.790707
3,236,2026-08-21T03:26:57.530,1787254017.530018568,NAVIGATING,odom,base_link,-0.000065,0.000616,0.001421,4.000191,0.001285,odom,4.000191,0.001285,4.000253,-0.005016,4.000256,-0.001254,548,88,2,1.085742,0.990808,-0.369912,0.894485,-0.485868,,,off,range,last_cmd_dt,0.894485,-0.485868,0.894485,-0.485868,nan,nan,0,0,off,off,0,984,0,0,inf,0.790689
3,237,2026-08-21T03:26:58.049,1787254018.049717426,NAVIGATING,odom,base_link,-0.000092,0.000601,0.001344,4.000191,0.001285,odom,4.000191,0.001285,4.000281,-0.004693,4.000284,-0.001173,548,90,0,1.084397,0.990544,-0.392262,0.894326,-0.498350,,,off,range,last_cmd_dt,0.894326,-0.498350,0.894326,-0.498350,nan,nan,0,0,off,off,0,975,0,0,inf,0.790672
3,238,2026-08-21T03:26:58.569,1787254018.569830656,NAVIGATING,odom,base_link,0.000085,0.000578,0.001169,4.000191,0.001285,odom,4.000191,0.001285,4.000104,-0.003967,4.000106,-0.000992,548,90,0,1.086952,0.990487,-0.364081,0.894292,-0.482612,,,off,range,last_cmd_dt,0.894292,-0.482612,0.894292,-0.482612,nan,nan,0,0,off,off,0,973,0,0,inf,0.790636
3,239,2026-08-21T03:26:59.089,1787254019.089969158,NAVIGATING,odom,base_link,0.000079,0.000553,0.001160,4.000191,0.001285,odom,4.000191,0.001285,4.000110,-0.003907,4.000112,-0.000977,548,89,1,1.080367,0.990530,-0.381414,0.894318,-0.492292,,,off,range,last_cmd_dt,0.894318,-0.492292,0.894318,-0.492292,nan,nan,0,0,off,off,0,956,0,0,inf,0.790619
3,240,2026-08-21T03:26:59.609,1787254019.609912395,NAVIGATING,odom,base_link,0.000193,0.000582,0.000962,4.000191,0.001285,odom,4.000191,0.001285,3.999996,-0.003146,3.999997,-0.000787,548,90,0,1.079666,0.989862,-0.372990,0.893917,-0.487587,,,off,range,last_cmd_dt,0.893917,-0.487587,0.893917,-0.487587,nan,nan,0,0,off,off,0,974,0,0,inf,0.790534
3,241,2026-08-21T03:27:00.129,1787254020.129703283,NAVIGATING,odom,base_link,0.000130,0.000607,0.000684,4.000191,0.001285,odom,4.000191,0.001285,4.000060,-0.002057,4.000061,-0.000514,548,90,0,1.087887,0.990720,-0.368305,0.894432,-0.484971,,,off,range,last_cmd_dt,0.894432,-0.484971,0.894432,-0.484971,nan,nan,0,0,off,off,0,949,0,0,inf,0.790666
3,242,2026-08-21T03:27:00.649,1787254020.649907827,NAVIGATING,odom,base_link,0.000143,0.000690,0.000279,4.000191,0.001285,odom,4.000191,0.001285,4.000048,-0.000522,4.000048,-0.000131,548,89,1,1.076322,0.990580,-0.392651,0.894347,-0.498568,,,off,range,last_cmd_dt,0.894347,-0.498568,0.894347,-0.498568,nan,nan,0,0,off,off,0,968,0,0,inf,0.790741
3,243,2026-08-21T03:27:01.170,1787254021.170269012,NAVIGATING,odom,base_link,0.000139,0.000655,0.000299,4.000191,0.001285,odom,4.000191,0.001285,4.000052,-0.000566,4.000052,-0.000142,548,90,0,1.085159,0.990756,-0.393474,0.894453,-0.499028,,,off,range,last_cmd_dt,0.894453,-0.499028,0.894453,-0.499028,nan,nan,0,0,off,off,0,973,0,0,inf,0.790675
3,244,2026-08-21T03:27:01.690,1787254021.690088749,NAVIGATING,odom,base_link,0.000162,0.000557,0.000320,4.000191,0.001285,odom,4.000191,0.001285,4.000029,-0.000552,4.000029,-0.000138,548,89,1,1.076258,0.990271,-0.378254,0.894162,-0.490527,,,off,range,last_cmd_dt,0.894162,-0.490527,0.894162,-0.490527,nan,nan,0,0,off,off,0,959,0,0,inf,0.790554
3,245,2026-08-21T03:27:02.210,1787254022.210619211,NAVIGATING,odom,base_link,0.000114,0.000559,0.000362,4.000191,0.001285,odom,4.000191,0.001285,4.000077,-0.000721,4.000077,-0.000180,548,89,1,1.077326,0.990711,-0.395776,0.894426,-0.500313,,,off,range,last_cmd_dt,0.894426,-0.500313,0.894426,-0.500313,nan,nan,0,0,off,off,0,962,0,0,inf,0.790664
3,246,2026-08-21T03:27:02.730,1787254022.730270386,NAVIGATING,odom,base_link,0.000094,0.000559,0.000500,4.000191,0.001285,odom,4.000191,0.001285,4.000096,-0.001275,4.000096,-0.000319,548,89,1,1.081991,0.990268,-0.407092,0.894161,-0.506633,,,off,range,last_cmd_dt,0.894161,-0.506633,0.894161,-0.506633,nan,nan,0,0,off,off,0,963,0,0,inf,0.790694
3,247,2026-08-21T03:27:03.251,1787254023.251338720,NAVIGATING,odom,base_link,0.000160,0.000622,0.000751,4.000191,0.001285,odom,4.000191,0.001285,4.000031,-0.002340,4.000031,-0.000585,548,90,0,1.083229,0.990635,-0.369684,0.894381,-0.485741,,,off,range,last_cmd_dt,0.894381,-0.485741,0.894381,-0.485741,nan,nan,0,0,off,off,0,965,0,0,inf,0.790645
3,248,2026-08-21T03:27:03.769,1787254023.769953966,NAVIGATING,odom,base_link,0.000077,0.000800,0.000893,4.000191,0.001285,odom,4.000191,0.001285,4.000113,-0.003087,4.000114,-0.000772,548,90,0,1.071843,0.990072,-0.411202,0.894043,-0.508928,,,off,range,last_cmd_dt,0.894043,-0.508928,0.894043,-0.508928,nan,nan,0,0,off,off,0,950,0,0,inf,0.790535
3,249,2026-08-21T03:27:04.291,1787254024.291162252,NAVIGATING,odom,base_link,0.000089,0.000817,0.000756,4.000191,0.001285,odom,4.000191,0.001285,4.000101,-0.002555,4.000102,-0.000639,548,89,1,1.082454,0.990735,-0.377052,0.894440,-0.489856,,,off,range,last_cmd_dt,0.894440,-0.489856,0.894440,-0.489856,nan,nan,0,0,off,off,0,973,0,0,inf,0.790670
3,250,2026-08-21T03:27:04.810,1787254024.810561180,NAVIGATING,odom,base_link,0.000001,0.000731,0.000466,4.000191,0.001285,odom,4.000191,0.001285,4.000190,-0.001310,4.000190,-0.000328,548,89,1,1.083875,0.990402,-0.376944,0.894241,-0.489796,,,off,range,last_cmd_dt,0.894241,-0.489796,0.894241,-0.489796,nan,nan,0,0,off,off,0,965,0,0,inf,0.790772
3,251,2026-08-21T03:27:05.329,1787254025.329950333,NAVIGATING,odom,base_link,0.000042,0.000730,0.000552,4.000191,0.001285,odom,4.000191,0.001285,4.000149,-0.001654,4.000149,-0.000413,548,90,0,1.075439,0.990093,-0.398465,0.894056,-0.501815,,,off,range,last_cmd_dt,0.894056,-0.501815,0.894056,-0.501815,nan,nan,0,0,off,off,0,971,0,0,inf,0.790618
3,252,2026-08-21T03:27:05.849,1787254025.849971771,NAVIGATING,odom,base_link,0.000041,0.000603,0.000395,4.000191,0.001285,odom,4.000191,0.001285,4.000150,-0.000896,4.000150,-0.000224,548,89,1,1.082369,0.990338,-0.392764,0.894203,-0.498631,,,off,range,last_cmd_dt,0.894203,-0.498631,0.894203,-0.498631,nan,nan,0,0,off,off,0,945,0,0,inf,0.790571
3,253,2026-08-21T03:27:06.370,1787254026.370503426,NAVIGATING,odom,base_link,0.000013,0.000579,0.000363,4.000191,0.001285,odom,4.000191,0.001285,4.000178,-0.000748,4.000178,-0.000187,548,90,0,1.076613,0.990233,-0.387214,0.894140,-0.495531,,,off,range,last_cmd_dt,0.894140,-0.495531,0.894140,-0.495531,nan,nan,0,0,off,off,0,966,0,0,inf,0.790544
3,254,2026-08-21T03:27:06.890,1787254026.890595675,NAVIGATING,odom,base_link,-0.000045,0.000580,0.000235,4.000191,0.001285,odom,4.000191,0.001285,4.000236,-0.000236,4.000236,-0.000059,548,89,1,1.085194,0.990805,-0.368241,0.894483,-0.484935,,,off,range,last_cmd_dt,0.894483,-0.484935,0.894483,-0.484935,nan,nan,0,0,off,off,0,962,0,0,inf,0.790688
3,255,2026-08-21T03:27:07.409,1787254027.409920216,NAVIGATING,odom,base_link,-0.000113,0.000721,0.000289,4.000191,0.001285,odom,4.000191,0.001285,4.000304,-0.000594,4.000304,-0.000148,548,89,1,1.075142,0.989975,-0.393308,0.893984,-0.498935,,,off,range,last_cmd_dt,0.893984,-0.498935,0.893984,-0.498935,nan,nan,0,0,off,off,0,963,0,0,inf,0.790500
3,256,2026-08-21T03:27:07.931,1787254027.931464911,NAVIGATING,odom,base_link,-0.000221,0.000743,0.000332,4.000191,0.001285,odom,4.000191,0.001285,4.000412,-0.000785,4.000412,-0.000196,548,89,1,1.071848,0.990007,-0.406093,0.894004,-0.506075,,,off,range,last_cmd_dt,0.894004,-0.506075,0.894004,-0.506075,nan,nan,0,0,off,off,0,962,0,0,inf,0.790565
3,257,2026-08-21T03:27:08.449,1787254028.449938297,NAVIGATING,odom,base_link,-0.000214,0.000664,-0.000054,4.000191,0.001285,odom,4.000191,0.001285,4.000405,0.000835,4.000405,0.000209,548,90,0,1.080094,0.990060,-0.384845,0.894036,-0.494208,,,off,range,last_cmd_dt,0.894036,-0.494208,0.894036,-0.494208,nan,nan,0,0,off,off,0,966,0,0,inf,0.790648
3,258,2026-08-21T03:27:08.970,1787254028.970016479,NAVIGATING,odom,base_link,-0.000254,0.000638,0.000026,4.000191,0.001285,odom,4.000191,0.001285,4.000445,0.000542,4.000445,0.000135,548,89,1,1.083924,0.990638,-0.386359,0.894382,-0.495054,,,off,range,last_cmd_dt,0.894382,-0.495054,0.894382,-0.495054,nan,nan,0,0,off,off,0,962,0,0,inf,0.790646
3,259,2026-08-21T03:27:09.490,1787254029.489989758,NAVIGATING,odom,base_link,-0.000319,0.000669,0.000140,4.000191,0.001285,odom,4.000191,0.001285,4.000510,0.000057,4.000510,0.000014,548,90,0,1.085060,0.990667,-0.401014,0.894400,-0.503238,,,off,range,last_cmd_dt,0.894400,-0.503238,0.894400,-0.503238,nan,nan,0,0,off,off,0,962,0,0,inf,0.790701
