armed,attempt_id,bag_path,block_id,command_id,event,map_id,method_id,planned_unit_id,reference_max_age_ms,reference_max_gap_ms,run_id,scan_max_age_ms,scan_max_gap_ms,sent_action,sent_ros_time,shift_id,source,stage,timestamp,trial_index
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290575.8895018,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290575.909478,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290575.9295106,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290575.9494922,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290575.9694746,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290575.9895084,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.0094721,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.0294428,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.049472,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.0694518,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.089471,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.1094842,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.1294336,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.1494884,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.1694853,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.1895,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.2094796,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.2296686,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.2494776,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.2694712,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.2894933,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.3094761,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.329515,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.3494701,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.3695188,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.3894691,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.40948,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.4295354,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.4495003,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.4695127,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.4895098,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.5095274,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.5296965,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.549489,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.5695596,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.5894754,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.6094685,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.6294527,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.6494968,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.6694875,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.6894643,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.7094865,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.7294536,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.749483,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.769468,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.7895057,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.809487,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.8294647,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.849522,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.8694923,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.8895376,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.909529,R1_command_gain_coupling,measure,pre_calibration,,1
True,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01_attempt_01,/home/unitree/lly/p8_real/p8_shift_script_smoke_20260821/bags/R1_command_gain_coupling_SHIFT_BLOCK_01_full_part_01,SHIFT_BLOCK_01,PRE_001,sent_action,,full,R1_command_gain_coupling_SHIFT_BLOCK_01_full_PRE_CALIBRATION_01,,,p8_shift_script_smoke_20260821,,,"[0.351562, 0.023457, -0.31104]",1787290576.9294863,R1_command_gain_coupling,measure,pre_calibration,,1
