schema_version,seq,wall_time,ros_time,status,global_frame,base_frame,robot_x,robot_y,robot_yaw,goal_x,goal_y,goal_frame,goal_raw_x,goal_raw_y,goal_in_base_x,goal_in_base_y,target_dist,target_angle,obs_dim,coverage_count,empty_group_count,min_pooled_range,normalized_action_linear,normalized_action_angular,cmd_published_linear,cmd_published_angular,experiment_id,experiment_profile,compensation_mode,action_mapping_mode,cmd_target_linear,cmd_target_angular,cmd_desired_linear,cmd_desired_angular,cmd_compensated_raw_linear,cmd_compensated_raw_angular,compensation_linear_accepted,compensation_angular_accepted,compensation_linear_reason,compensation_angular_reason
3,36,2026-08-21T15:15:01.106,1787296501.106621981,NAVIGATING,map,base_link,3.087699,-2.457295,1.378061,2.694219,-0.794667,map,2.694219,-0.794667,1.556473,0.704662,1.708554,0.425122,548,90,0,1.589135,0.999280,0.430066,0.599568,0.344053,,,off,policy_direct_scale,0.599568,0.344053,0.599568,0.344053,nan,nan,0,0,off,off
3,37,2026-08-21T15:15:01.707,1787296501.707260847,NAVIGATING,map,base_link,3.091624,-2.453559,1.378864,2.694219,-0.794667,map,2.694219,-0.794667,1.552623,0.706552,1.705830,0.427062,548,90,0,1.592129,0.999279,0.435939,0.599567,0.348751,,,off,policy_direct_scale,0.599567,0.348751,0.599567,0.348751,nan,nan,0,0,off,off
3,38,2026-08-21T15:15:02.306,1787296502.306572437,NAVIGATING,map,base_link,3.087173,-2.458375,1.377728,2.694219,-0.794667,map,2.694219,-0.794667,1.557400,0.704871,1.709485,0.425010,548,90,0,1.582845,0.999277,0.430282,0.599566,0.344226,,,off,policy_direct_scale,0.599566,0.344226,0.599566,0.344226,nan,nan,0,0,off,off
3,39,2026-08-21T15:15:02.907,1787296502.907204628,NAVIGATING,map,base_link,3.084432,-2.452356,1.376559,2.694219,-0.794667,map,2.694219,-0.794667,1.551198,0.702840,1.702997,0.425425,548,90,0,1.593901,0.999280,0.431794,0.599568,0.345435,,,off,policy_direct_scale,0.599568,0.345435,0.599568,0.345435,nan,nan,0,0,off,off
3,40,2026-08-21T15:15:03.506,1787296503.506493092,NAVIGATING,map,base_link,3.088768,-2.456759,1.378503,2.694219,-0.794667,map,2.694219,-0.794667,1.556054,0.704920,1.708279,0.425361,548,90,0,1.589149,0.999279,0.429678,0.599568,0.343742,,,off,policy_direct_scale,0.599568,0.343742,0.599568,0.343742,nan,nan,0,0,off,off
3,41,2026-08-21T15:15:04.108,1787296504.108811378,NAVIGATING,map,base_link,3.090393,-2.459766,1.377653,2.694219,-0.794667,map,2.694219,-0.794667,1.558094,0.708414,1.711580,0.426728,548,90,0,1.566968,0.999286,0.434296,0.599572,0.347437,,,off,policy_direct_scale,0.599572,0.347437,0.599572,0.347437,nan,nan,0,0,off,off
3,42,2026-08-21T15:15:04.706,1787296504.706848383,NAVIGATING,map,base_link,3.092349,-2.457068,1.378153,2.694219,-0.794667,map,2.694219,-0.794667,1.555426,0.709038,1.709411,0.427707,548,90,0,1.591325,0.999284,0.437003,0.599571,0.349602,,,off,policy_direct_scale,0.599571,0.349602,0.599571,0.349602,nan,nan,0,0,off,off
3,43,2026-08-21T15:15:05.309,1787296505.309300423,NAVIGATING,map,base_link,3.092849,-2.457992,1.378392,2.694219,-0.794667,map,2.694219,-0.794667,1.556406,0.709335,1.710425,0.427627,548,90,0,1.585046,0.999278,0.436004,0.599567,0.348803,,,off,policy_direct_scale,0.599567,0.348803,0.599567,0.348803,nan,nan,0,0,off,off
3,44,2026-08-21T15:15:05.910,1787296505.910420179,NAVIGATING,map,base_link,3.089950,-2.459343,1.378651,2.694219,-0.794667,map,2.694219,-0.794667,1.558470,0.706343,1.711067,0.425536,548,90,0,1.574785,0.999278,0.429295,0.599567,0.343436,,,off,policy_direct_scale,0.599567,0.343436,0.599567,0.343436,nan,nan,0,0,off,off
3,45,2026-08-21T15:15:06.506,1787296506.506631136,NAVIGATING,map,base_link,3.092163,-2.459985,1.380496,2.694219,-0.794667,map,2.694219,-0.794667,1.559983,0.705761,1.712204,0.424861,548,90,0,1.591189,0.999277,0.426793,0.599566,0.341434,,,off,policy_direct_scale,0.599566,0.341434,0.599566,0.341434,nan,nan,0,0,off,off
