family,method,seed,trial,source,cmd_vx,cmd_vy,cmd_wz,candidate_score,candidate_information,candidate_cost,rmse,integrated_uncertainty,nll,coverage_95,interval_width_95
affine,d_opt,1012,104,d_opt,-0.466555692255497,-0.4670147942379117,0.5887000970542431,0.3110876308445649,0.3110876308445649,0.0,0.005998015038910789,0.00019396264051795578,-7.061740809555471,0.9545056867891514,0.10698106084778587
affine,d_opt,1012,105,d_opt,0.42547436617314816,0.48598612379282713,-0.09155648667365313,0.3103830028380967,0.3103830028380967,0.0,0.0060502094219491535,0.00019273712917064345,-7.06798581702829,0.9545056867891514,0.10694216636459533
affine,d_opt,1012,106,d_opt,0.15261743031442165,-0.2431827774271369,-1.140837449580431,0.3066958924180472,0.3066958924180472,0.0,0.0061547920284212776,0.00018937787704658378,-7.0496744551261425,0.9545056867891514,0.10689733199105997
affine,d_opt,1012,107,d_opt,-0.32646671682596207,0.23300421424210072,-1.4102836148813367,0.3060456812172329,0.3060456812172329,0.0,0.0061508426948065345,0.0001888063722268447,-7.047864964479299,0.9545056867891514,0.10685975032887854
affine,d_opt,1012,108,d_opt,0.8104404769837856,-0.3544622827321291,0.8066792003810406,0.3007482735876221,0.3007482735876221,0.0,0.005902373159905204,0.0001880543098538694,-7.057862844708559,0.9536307961504812,0.10682687969742122
affine,d_opt,1012,109,d_opt,-0.21935948729515076,0.37643708009272814,0.41839468851685524,0.29767047065453245,0.29767047065453245,0.0,0.005707565610453539,0.00018704532991064475,-7.056210536725232,0.9518810148731408,0.10678376252803853
affine,d_opt,1012,110,d_opt,-0.5587977115064859,-0.4588470859453082,-0.7028134698048234,0.2942358688371709,0.2942358688371709,0.0,0.005498038415217813,0.00018654505081456928,-7.059471902837475,0.9518810148731408,0.10674944778508579
affine,d_opt,1012,111,d_opt,0.3818570654839277,0.3572293668985367,1.258721242658794,0.29129784800148967,0.29129784800148967,0.0,0.00549004527423381,0.00018583409419153568,-7.04697433332789,0.9553805774278216,0.10671537612604094
affine,d_opt,1012,112,d_opt,0.09909445233643055,-0.2715503200888634,0.3030367037281394,0.2880566350443657,0.2880566350443657,0.0,0.005618983093442724,0.00018255268954918484,-7.037833797388668,0.9545056867891514,0.10666925820380355
affine,d_opt,1012,113,d_opt,-0.5043006706982851,0.4429433271288872,-0.9647620031610131,0.2852106635984305,0.2852106635984305,0.0,0.0057844292189364235,0.00018189421980978557,-7.0315122892697115,0.9536307961504812,0.10664142961050231
affine,d_opt,1012,114,d_opt,0.3328783754259348,-0.44283267110586166,-0.15563237015157938,0.28496542043071316,0.28496542043071316,0.0,0.005524860673690016,0.0001797880272099555,-7.045408363218902,0.952755905511811,0.10660437602542819
affine,d_opt,1012,115,d_opt,-0.9124068710952997,-0.037444173358380795,-0.14849558472633362,0.28125838769745215,0.28125838769745215,0.0,0.005735809889325566,0.0001779750853161075,-7.056459904242489,0.9536307961504812,0.10656811534617466
affine,d_opt,1012,116,d_opt,-0.12491750717163086,0.060531796887516975,1.2746076760813594,0.279751979647341,0.279751979647341,0.0,0.005642028166587909,0.0001774261568439263,-7.055060198645044,0.9518810148731408,0.10653331791644088
affine,d_opt,1012,117,d_opt,0.739737331867218,-0.08450751844793558,0.4779058462008834,0.2767574931646397,0.2767574931646397,0.0,0.00591288269167232,0.00017462541152147486,-7.061020063541992,0.9518810148731408,0.10649287237219753
affine,d_opt,1012,118,d_opt,0.4073209445923567,0.16237448807805777,-1.3223119340837002,0.27439414288697783,0.27439414288697783,0.0,0.006816932109585243,0.00017147239327572003,-7.039049052596933,0.9518810148731408,0.10645743852012153
