family,method,seed,budget,distribution,rmse
deadzone,d_opt,1010,18,right_heavy,0.027535889781025488
deadzone,d_opt,1010,18,broad_uniform,0.027343532778879232
deadzone,d_opt,1010,24,declared,0.018471856681943854
deadzone,d_opt,1010,24,forward_heavy,0.019587611276615048
deadzone,d_opt,1010,24,left_heavy,0.014814076382610727
deadzone,d_opt,1010,24,right_heavy,0.018422560683879197
deadzone,d_opt,1010,24,broad_uniform,0.020433937495947286
deadzone,d_opt,1010,30,declared,0.020774289773962208
deadzone,d_opt,1010,30,forward_heavy,0.020942343888583476
deadzone,d_opt,1010,30,left_heavy,0.018366061792321052
deadzone,d_opt,1010,30,right_heavy,0.022591850350768005
deadzone,d_opt,1010,30,broad_uniform,0.022282982261792168
deadzone,d_opt,1011,18,declared,0.03044649797126129
deadzone,d_opt,1011,18,forward_heavy,0.03254325645963711
deadzone,d_opt,1011,18,left_heavy,0.027880964142014405
deadzone,d_opt,1011,18,right_heavy,0.026018721882886557
deadzone,d_opt,1011,18,broad_uniform,0.032636074102675806
deadzone,d_opt,1011,24,declared,0.02229055440347229
deadzone,d_opt,1011,24,forward_heavy,0.023702825993608463
deadzone,d_opt,1011,24,left_heavy,0.020880683665578794
deadzone,d_opt,1011,24,right_heavy,0.018982330166247504
deadzone,d_opt,1011,24,broad_uniform,0.022052772221905166
deadzone,d_opt,1011,30,declared,0.016019479550277892
deadzone,d_opt,1011,30,forward_heavy,0.01573634354289393
deadzone,d_opt,1011,30,left_heavy,0.017635850746321024
deadzone,d_opt,1011,30,right_heavy,0.015049023079130438
deadzone,d_opt,1011,30,broad_uniform,0.01754335135673836
deadzone,d_opt,1012,18,declared,0.025758176313842703
deadzone,d_opt,1012,18,forward_heavy,0.028869312719122665
deadzone,d_opt,1012,18,left_heavy,0.019329459816311827
deadzone,d_opt,1012,18,right_heavy,0.021108553655299404
deadzone,d_opt,1012,18,broad_uniform,0.028927457208786905
deadzone,d_opt,1012,24,declared,0.027537540260638788
deadzone,d_opt,1012,24,forward_heavy,0.031225705503988222
deadzone,d_opt,1012,24,left_heavy,0.021588617071581554
deadzone,d_opt,1012,24,right_heavy,0.01994663900192172
deadzone,d_opt,1012,24,broad_uniform,0.028778070712900197
deadzone,d_opt,1012,30,declared,0.02288775509956448
deadzone,d_opt,1012,30,forward_heavy,0.02371883767523564
deadzone,d_opt,1012,30,left_heavy,0.020922977187080433
deadzone,d_opt,1012,30,right_heavy,0.022260779579797118
deadzone,d_opt,1012,30,broad_uniform,0.02692210451138999
deadzone,d_opt,1013,18,declared,0.023683532772155354
deadzone,d_opt,1013,18,forward_heavy,0.02545094446903655
deadzone,d_opt,1013,18,left_heavy,0.02069930361399226
deadzone,d_opt,1013,18,right_heavy,0.020805218473579707
deadzone,d_opt,1013,18,broad_uniform,0.026967163121174576
deadzone,d_opt,1013,24,declared,0.01855218305121795
deadzone,d_opt,1013,24,forward_heavy,0.02071976980149179
deadzone,d_opt,1013,24,left_heavy,0.011772940548433173
deadzone,d_opt,1013,24,right_heavy,0.017305449152045408
deadzone,d_opt,1013,24,broad_uniform,0.017926237810432302
deadzone,d_opt,1013,30,declared,0.016756627949299097
deadzone,d_opt,1013,30,forward_heavy,0.018610065362582234
deadzone,d_opt,1013,30,left_heavy,0.012179906366335307
deadzone,d_opt,1013,30,right_heavy,0.014790446942271123
deadzone,d_opt,1013,30,broad_uniform,0.017071551631411924
deadzone,d_opt,1014,18,declared,0.01745993074987614
deadzone,d_opt,1014,18,forward_heavy,0.01603151272189131
deadzone,d_opt,1014,18,left_heavy,0.015643311382624
deadzone,d_opt,1014,18,right_heavy,0.022746412881826848
deadzone,d_opt,1014,18,broad_uniform,0.022928945568445342
deadzone,d_opt,1014,24,declared,0.017642023858168994
deadzone,d_opt,1014,24,forward_heavy,0.017955022716137293
deadzone,d_opt,1014,24,left_heavy,0.012408309403810502
deadzone,d_opt,1014,24,right_heavy,0.021082698741585852
deadzone,d_opt,1014,24,broad_uniform,0.018143434190204182
deadzone,d_opt,1014,30,declared,0.011737721240886604
deadzone,d_opt,1014,30,forward_heavy,0.011728569286984108
deadzone,d_opt,1014,30,left_heavy,0.009198756846922515
deadzone,d_opt,1014,30,right_heavy,0.013969762991444097
deadzone,d_opt,1014,30,broad_uniform,0.016116072119954247
deadzone,d_opt,1015,18,declared,0.020166301104831353
deadzone,d_opt,1015,18,forward_heavy,0.02052570667411833
deadzone,d_opt,1015,18,left_heavy,0.022311783409348192
deadzone,d_opt,1015,18,right_heavy,0.0162505831018478
deadzone,d_opt,1015,18,broad_uniform,0.031376424881457705
deadzone,d_opt,1015,24,declared,0.018165514882439466
deadzone,d_opt,1015,24,forward_heavy,0.017674001787683875
deadzone,d_opt,1015,24,left_heavy,0.01976829816179451
deadzone,d_opt,1015,24,right_heavy,0.017881779888417156
deadzone,d_opt,1015,24,broad_uniform,0.02564507603951348
deadzone,d_opt,1015,30,declared,0.016283670464301597
deadzone,d_opt,1015,30,forward_heavy,0.015908634596913652
deadzone,d_opt,1015,30,left_heavy,0.017508690709400077
deadzone,d_opt,1015,30,right_heavy,0.016076086124847313
deadzone,d_opt,1015,30,broad_uniform,0.02130826536574006
deadzone,d_opt,1016,18,declared,0.028603879214315033
deadzone,d_opt,1016,18,forward_heavy,0.03081371545023013
deadzone,d_opt,1016,18,left_heavy,0.02750798444310907
deadzone,d_opt,1016,18,right_heavy,0.021829145583390355
deadzone,d_opt,1016,18,broad_uniform,0.028654006383435623
deadzone,d_opt,1016,24,declared,0.01982742749460171
deadzone,d_opt,1016,24,forward_heavy,0.02128615790234394
deadzone,d_opt,1016,24,left_heavy,0.014853183151318065
deadzone,d_opt,1016,24,right_heavy,0.019777597540121407
deadzone,d_opt,1016,24,broad_uniform,0.020895547471596124
deadzone,d_opt,1016,30,declared,0.016032956136617437
deadzone,d_opt,1016,30,forward_heavy,0.01722388235060024
deadzone,d_opt,1016,30,left_heavy,0.011787829881631786
deadzone,d_opt,1016,30,right_heavy,0.01613101413395471
deadzone,d_opt,1016,30,broad_uniform,0.016720628423192364
deadzone,d_opt,1017,18,declared,0.036990087101848826
deadzone,d_opt,1017,18,forward_heavy,0.03900337073494572
deadzone,d_opt,1017,18,left_heavy,0.03331709611931588
deadzone,d_opt,1017,18,right_heavy,0.034193833137260744
deadzone,d_opt,1017,18,broad_uniform,0.03965375704063171
deadzone,d_opt,1017,24,declared,0.03496868656603714
deadzone,d_opt,1017,24,forward_heavy,0.03376753549244553
deadzone,d_opt,1017,24,left_heavy,0.028202518944528937
deadzone,d_opt,1017,24,right_heavy,0.043987855551811575
deadzone,d_opt,1017,24,broad_uniform,0.038381582589412634
deadzone,d_opt,1017,30,declared,0.030421456160218085
deadzone,d_opt,1017,30,forward_heavy,0.030812179125487928
deadzone,d_opt,1017,30,left_heavy,0.02393047981649212
deadzone,d_opt,1017,30,right_heavy,0.035037948306964016
deadzone,d_opt,1017,30,broad_uniform,0.03457961265731433
deadzone,d_opt,1018,18,declared,0.019114453336047447
deadzone,d_opt,1018,18,forward_heavy,0.01917947639753569
deadzone,d_opt,1018,18,left_heavy,0.018084948177956063
deadzone,d_opt,1018,18,right_heavy,0.019962427302789108
deadzone,d_opt,1018,18,broad_uniform,0.023697840849116306
deadzone,d_opt,1018,24,declared,0.01831117320792862
deadzone,d_opt,1018,24,forward_heavy,0.01937870192084794
deadzone,d_opt,1018,24,left_heavy,0.01703673165890834
deadzone,d_opt,1018,24,right_heavy,0.016079827862772067
deadzone,d_opt,1018,24,broad_uniform,0.019540189087230472
deadzone,d_opt,1018,30,declared,0.018691685619490153
deadzone,d_opt,1018,30,forward_heavy,0.019678513884552207
deadzone,d_opt,1018,30,left_heavy,0.01589054183646647
deadzone,d_opt,1018,30,right_heavy,0.018310694018142355
deadzone,d_opt,1018,30,broad_uniform,0.016857363467544736
deadzone,d_opt,1019,18,declared,0.03493846042866426
deadzone,d_opt,1019,18,forward_heavy,0.03348830443393998
deadzone,d_opt,1019,18,left_heavy,0.02886152523291703
deadzone,d_opt,1019,18,right_heavy,0.044069713128906715
deadzone,d_opt,1019,18,broad_uniform,0.041424762771598324
deadzone,d_opt,1019,24,declared,0.028675137358764716
deadzone,d_opt,1019,24,forward_heavy,0.023364485213958928
deadzone,d_opt,1019,24,left_heavy,0.020436805212170416
deadzone,d_opt,1019,24,right_heavy,0.045947456774089596
deadzone,d_opt,1019,24,broad_uniform,0.0391155615721514
deadzone,d_opt,1019,30,declared,0.02525283213174427
deadzone,d_opt,1019,30,forward_heavy,0.02187986520841899
deadzone,d_opt,1019,30,left_heavy,0.01922538139064078
deadzone,d_opt,1019,30,right_heavy,0.03764109918515096
deadzone,d_opt,1019,30,broad_uniform,0.035391896249751933
deadzone,d_opt,1020,18,declared,0.027970991963582877
deadzone,d_opt,1020,18,forward_heavy,0.028032969223002333
deadzone,d_opt,1020,18,left_heavy,0.022546125313783864
deadzone,d_opt,1020,18,right_heavy,0.03261896613383295
deadzone,d_opt,1020,18,broad_uniform,0.03776359239672511
deadzone,d_opt,1020,24,declared,0.030098927343293287
deadzone,d_opt,1020,24,forward_heavy,0.026168358027604578
deadzone,d_opt,1020,24,left_heavy,0.023341811155405838
deadzone,d_opt,1020,24,right_heavy,0.04446593172741073
deadzone,d_opt,1020,24,broad_uniform,0.041333151306932596
deadzone,d_opt,1020,30,declared,0.026237915900909143
deadzone,d_opt,1020,30,forward_heavy,0.023860056377966853
deadzone,d_opt,1020,30,left_heavy,0.02183035302884198
deadzone,d_opt,1020,30,right_heavy,0.035832605968921016
deadzone,d_opt,1020,30,broad_uniform,0.03628668079917661
deadzone,lhs,1001,18,declared,0.02932568497476108
deadzone,lhs,1001,18,forward_heavy,0.028541006131524656
deadzone,lhs,1001,18,left_heavy,0.03043565230795318
deadzone,lhs,1001,18,right_heavy,0.030497003632254115
deadzone,lhs,1001,18,broad_uniform,0.05348414033930024
deadzone,lhs,1001,24,declared,0.02446558826119521
deadzone,lhs,1001,24,forward_heavy,0.0255492078731173
deadzone,lhs,1001,24,left_heavy,0.019591633045574874
deadzone,lhs,1001,24,right_heavy,0.0256818611435982
deadzone,lhs,1001,24,broad_uniform,0.03860397195001207
deadzone,lhs,1001,30,declared,0.022175529303578384
deadzone,lhs,1001,30,forward_heavy,0.023145161246982186
deadzone,lhs,1001,30,left_heavy,0.01801389042065908
deadzone,lhs,1001,30,right_heavy,0.023106116661299986
deadzone,lhs,1001,30,broad_uniform,0.03137602338906893
deadzone,lhs,1002,18,declared,0.03903386811163499
deadzone,lhs,1002,18,forward_heavy,0.0408967856355035
deadzone,lhs,1002,18,left_heavy,0.036168169623795564
deadzone,lhs,1002,18,right_heavy,0.035940186336129575
deadzone,lhs,1002,18,broad_uniform,0.0472515595807449
deadzone,lhs,1002,24,declared,0.040830113668356253
deadzone,lhs,1002,24,forward_heavy,0.04263081736948639
deadzone,lhs,1002,24,left_heavy,0.037354102181288526
deadzone,lhs,1002,24,right_heavy,0.03861200027465047
deadzone,lhs,1002,24,broad_uniform,0.04903273221903004
deadzone,lhs,1002,30,declared,0.025150026244954087
deadzone,lhs,1002,30,forward_heavy,0.02675148610925135
deadzone,lhs,1002,30,left_heavy,0.02161980209231248
deadzone,lhs,1002,30,right_heavy,0.02347047233185887
deadzone,lhs,1002,30,broad_uniform,0.029660336147890223
deadzone,lhs,1003,18,declared,0.02829478824243902
deadzone,lhs,1003,18,forward_heavy,0.03039801808379251
deadzone,lhs,1003,18,left_heavy,0.022204410570313186
deadzone,lhs,1003,18,right_heavy,0.027309947116069933
deadzone,lhs,1003,18,broad_uniform,0.04233888103838191
deadzone,lhs,1003,24,declared,0.02213887949398978
deadzone,lhs,1003,24,forward_heavy,0.024875147767606805
deadzone,lhs,1003,24,left_heavy,0.016245254770047422
deadzone,lhs,1003,24,right_heavy,0.01823356781912019
deadzone,lhs,1003,24,broad_uniform,0.03329391003609724
deadzone,lhs,1003,30,declared,0.024178515294929984
deadzone,lhs,1003,30,forward_heavy,0.02726608520929895
deadzone,lhs,1003,30,left_heavy,0.01795751193712994
deadzone,lhs,1003,30,right_heavy,0.019276443350344265
deadzone,lhs,1003,30,broad_uniform,0.028528394768496446
deadzone,lhs,1004,18,declared,0.02126416828338869
deadzone,lhs,1004,18,forward_heavy,0.021820378916015164
deadzone,lhs,1004,18,left_heavy,0.019568299162745162
deadzone,lhs,1004,18,right_heavy,0.02125354006605235
deadzone,lhs,1004,18,broad_uniform,0.04661703528900713
deadzone,lhs,1004,24,declared,0.023771547479905796
deadzone,lhs,1004,24,forward_heavy,0.022876633255715935
deadzone,lhs,1004,24,left_heavy,0.02384103362340652
deadzone,lhs,1004,24,right_heavy,0.02628774117238422
deadzone,lhs,1004,24,broad_uniform,0.030709357805032665
deadzone,lhs,1004,30,declared,0.02026265992673102
deadzone,lhs,1004,30,forward_heavy,0.019781167353532973
deadzone,lhs,1004,30,left_heavy,0.02107766761989215
deadzone,lhs,1004,30,right_heavy,0.020843070277496087
deadzone,lhs,1004,30,broad_uniform,0.022267707724576796
deadzone,lhs,1005,18,declared,0.0387279486003142
deadzone,lhs,1005,18,forward_heavy,0.03890598665999228
deadzone,lhs,1005,18,left_heavy,0.03661102718368647
deadzone,lhs,1005,18,right_heavy,0.040337826931889476
deadzone,lhs,1005,18,broad_uniform,0.0893255087305008
deadzone,lhs,1005,24,declared,0.025343335317895403
deadzone,lhs,1005,24,forward_heavy,0.026449856756734558
deadzone,lhs,1005,24,left_heavy,0.02067830889163246
deadzone,lhs,1005,24,right_heavy,0.026335857744870527
deadzone,lhs,1005,24,broad_uniform,0.05044855426054063
deadzone,lhs,1005,30,declared,0.022813362660847606
deadzone,lhs,1005,30,forward_heavy,0.02460712854041647
deadzone,lhs,1005,30,left_heavy,0.018712298841887128
deadzone,lhs,1005,30,right_heavy,0.020935628134637743
deadzone,lhs,1005,30,broad_uniform,0.04997564469409305
deadzone,lhs,1006,18,declared,0.03699311169863078
deadzone,lhs,1006,18,forward_heavy,0.03740307604786359
deadzone,lhs,1006,18,left_heavy,0.03508205808536754
deadzone,lhs,1006,18,right_heavy,0.037694060168915466
deadzone,lhs,1006,18,broad_uniform,0.04425725843605088
deadzone,lhs,1006,24,declared,0.030772510676082516
deadzone,lhs,1006,24,forward_heavy,0.031226450059280965
deadzone,lhs,1006,24,left_heavy,0.024600387292792413
deadzone,lhs,1006,24,right_heavy,0.03498983898030837
deadzone,lhs,1006,24,broad_uniform,0.031993597111541316
deadzone,lhs,1006,30,declared,0.02898134054349297
deadzone,lhs,1006,30,forward_heavy,0.029668338757360625
deadzone,lhs,1006,30,left_heavy,0.024047524965924643
deadzone,lhs,1006,30,right_heavy,0.03152905542358369
deadzone,lhs,1006,30,broad_uniform,0.023835116392263017
deadzone,lhs,1007,18,declared,0.03826131621286416
deadzone,lhs,1007,18,forward_heavy,0.03653183789133054
deadzone,lhs,1007,18,left_heavy,0.03420076026209695
deadzone,lhs,1007,18,right_heavy,0.04668064938791181
deadzone,lhs,1007,18,broad_uniform,0.051517455970883606
deadzone,lhs,1007,24,declared,0.022174922454241075
deadzone,lhs,1007,24,forward_heavy,0.022071569156507622
deadzone,lhs,1007,24,left_heavy,0.021821592746371403
deadzone,lhs,1007,24,right_heavy,0.022858200846298343
deadzone,lhs,1007,24,broad_uniform,0.04208991027164483
deadzone,lhs,1007,30,declared,0.015702552741205456
deadzone,lhs,1007,30,forward_heavy,0.016231658157500592
deadzone,lhs,1007,30,left_heavy,0.014372101698274018
deadzone,lhs,1007,30,right_heavy,0.015389949122222645
deadzone,lhs,1007,30,broad_uniform,0.04031911735660793
deadzone,lhs,1008,18,declared,0.02729772738159079
deadzone,lhs,1008,18,forward_heavy,0.030944009074454618
deadzone,lhs,1008,18,left_heavy,0.01750498670732928
deadzone,lhs,1008,18,right_heavy,0.023548824521564152
deadzone,lhs,1008,18,broad_uniform,0.04804550778032965
deadzone,lhs,1008,24,declared,0.025705948297893143
deadzone,lhs,1008,24,forward_heavy,0.02758853357860135
deadzone,lhs,1008,24,left_heavy,0.0202130978390463
deadzone,lhs,1008,24,right_heavy,0.024873498738616447
deadzone,lhs,1008,24,broad_uniform,0.04248745075010453
deadzone,lhs,1008,30,declared,0.020654213977339173
deadzone,lhs,1008,30,forward_heavy,0.021207016788581536
deadzone,lhs,1008,30,left_heavy,0.01881468973305157
deadzone,lhs,1008,30,right_heavy,0.020791340827550187
deadzone,lhs,1008,30,broad_uniform,0.038070538577962866
deadzone,lhs,1009,18,declared,0.036736885435919145
deadzone,lhs,1009,18,forward_heavy,0.033039040380902836
deadzone,lhs,1009,18,left_heavy,0.04474259813793018
deadzone,lhs,1009,18,right_heavy,0.038131084302804784
deadzone,lhs,1009,18,broad_uniform,0.04125187932189478
deadzone,lhs,1009,24,declared,0.02891053335729976
deadzone,lhs,1009,24,forward_heavy,0.026867255970226184
deadzone,lhs,1009,24,left_heavy,0.03715777420521345
deadzone,lhs,1009,24,right_heavy,0.024657422738818203
deadzone,lhs,1009,24,broad_uniform,0.035034013797444724
deadzone,lhs,1009,30,declared,0.02211064387767303
deadzone,lhs,1009,30,forward_heavy,0.021562901828084426
deadzone,lhs,1009,30,left_heavy,0.023343408259081766
deadzone,lhs,1009,30,right_heavy,0.022434302436526415
deadzone,lhs,1009,30,broad_uniform,0.030374892130074407
deadzone,lhs,1010,18,declared,0.022029717696981903
deadzone,lhs,1010,18,forward_heavy,0.02436740435277104
deadzone,lhs,1010,18,left_heavy,0.01791611942900972
deadzone,lhs,1010,18,right_heavy,0.018005461650391193
deadzone,lhs,1010,18,broad_uniform,0.042953392095327114
deadzone,lhs,1010,24,declared,0.024650168326162295
deadzone,lhs,1010,24,forward_heavy,0.027641497909961524
deadzone,lhs,1010,24,left_heavy,0.019199187522173946
deadzone,lhs,1010,24,right_heavy,0.019428242034652387
deadzone,lhs,1010,24,broad_uniform,0.035408576403511485
deadzone,lhs,1010,30,declared,0.023047888476522786
deadzone,lhs,1010,30,forward_heavy,0.024049107387093083
deadzone,lhs,1010,30,left_heavy,0.02305290015759935
deadzone,lhs,1010,30,right_heavy,0.01961363076271
deadzone,lhs,1010,30,broad_uniform,0.03179672031619463
deadzone,lhs,1011,18,declared,0.02713160617542868
deadzone,lhs,1011,18,forward_heavy,0.0281355476673382
deadzone,lhs,1011,18,left_heavy,0.021513597415078828
deadzone,lhs,1011,18,right_heavy,0.02925058267288981
deadzone,lhs,1011,18,broad_uniform,0.05623002112389715
deadzone,lhs,1011,24,declared,0.025806672981300592
deadzone,lhs,1011,24,forward_heavy,0.026751773594438446
deadzone,lhs,1011,24,left_heavy,0.022623340973345177
deadzone,lhs,1011,24,right_heavy,0.026007558865105924
deadzone,lhs,1011,24,broad_uniform,0.04481267211938484
deadzone,lhs,1011,30,declared,0.016458703267457322
deadzone,lhs,1011,30,forward_heavy,0.016181283133184548
deadzone,lhs,1011,30,left_heavy,0.01433214545945887
deadzone,lhs,1011,30,right_heavy,0.01920510037125311
deadzone,lhs,1011,30,broad_uniform,0.031809323970468345
deadzone,lhs,1012,18,declared,0.037300491711553904
deadzone,lhs,1012,18,forward_heavy,0.035570608580505834
deadzone,lhs,1012,18,left_heavy,0.04347964595348112
deadzone,lhs,1012,18,right_heavy,0.035352260231771536
deadzone,lhs,1012,18,broad_uniform,0.08433225178416918
deadzone,lhs,1012,24,declared,0.01950176346135675
deadzone,lhs,1012,24,forward_heavy,0.019862327964747014
deadzone,lhs,1012,24,left_heavy,0.014125070649070134
deadzone,lhs,1012,24,right_heavy,0.023004205742699343
deadzone,lhs,1012,24,broad_uniform,0.040774830419633284
deadzone,lhs,1012,30,declared,0.016424913347981435
deadzone,lhs,1012,30,forward_heavy,0.017860091859724623
deadzone,lhs,1012,30,left_heavy,0.011576481429258953
deadzone,lhs,1012,30,right_heavy,0.016186423561177447
deadzone,lhs,1012,30,broad_uniform,0.024942151177352278
deadzone,lhs,1013,18,declared,0.047155493773004084
deadzone,lhs,1013,18,forward_heavy,0.04651802054574963
deadzone,lhs,1013,18,left_heavy,0.05130078173022976
deadzone,lhs,1013,18,right_heavy,0.044423229884157575
deadzone,lhs,1013,18,broad_uniform,0.07162393879461788
deadzone,lhs,1013,24,declared,0.030300406521260034
deadzone,lhs,1013,24,forward_heavy,0.03018317252896299
deadzone,lhs,1013,24,left_heavy,0.029765818294610467
deadzone,lhs,1013,24,right_heavy,0.03121487107352485
deadzone,lhs,1013,24,broad_uniform,0.041633552730826716
deadzone,lhs,1013,30,declared,0.017533117636007317
deadzone,lhs,1013,30,forward_heavy,0.01713306707361734
deadzone,lhs,1013,30,left_heavy,0.015830639846949324
deadzone,lhs,1013,30,right_heavy,0.02027384568637984
deadzone,lhs,1013,30,broad_uniform,0.02784817243265707
deadzone,lhs,1014,18,declared,0.023393473114134457
deadzone,lhs,1014,18,forward_heavy,0.024559135626588558
deadzone,lhs,1014,18,left_heavy,0.0225795966113266
deadzone,lhs,1014,18,right_heavy,0.02034192862658563
deadzone,lhs,1014,18,broad_uniform,0.030532921269922207
deadzone,lhs,1014,24,declared,0.026344151572865907
deadzone,lhs,1014,24,forward_heavy,0.027707014462096915
deadzone,lhs,1014,24,left_heavy,0.025820261180790286
deadzone,lhs,1014,24,right_heavy,0.022241368705010662
deadzone,lhs,1014,24,broad_uniform,0.03091804864578741
deadzone,lhs,1014,30,declared,0.029716261227651274
deadzone,lhs,1014,30,forward_heavy,0.03340579935476435
deadzone,lhs,1014,30,left_heavy,0.022781636417334605
deadzone,lhs,1014,30,right_heavy,0.023432568122334616
deadzone,lhs,1014,30,broad_uniform,0.029994235839246035
deadzone,lhs,1015,18,declared,0.038337989056860804
deadzone,lhs,1015,18,forward_heavy,0.037617428591346
deadzone,lhs,1015,18,left_heavy,0.038106169504635246
deadzone,lhs,1015,18,right_heavy,0.04072434392269511
deadzone,lhs,1015,18,broad_uniform,0.07683841176049495
deadzone,lhs,1015,24,declared,0.027771342152236842
deadzone,lhs,1015,24,forward_heavy,0.028631374324167753
deadzone,lhs,1015,24,left_heavy,0.02509604416274904
deadzone,lhs,1015,24,right_heavy,0.02777921111472284
deadzone,lhs,1015,24,broad_uniform,0.04226706153156402
deadzone,lhs,1015,30,declared,0.01844145072620035
deadzone,lhs,1015,30,forward_heavy,0.019466765178848378
deadzone,lhs,1015,30,left_heavy,0.016357853849707827
deadzone,lhs,1015,30,right_heavy,0.0172303793180011
deadzone,lhs,1015,30,broad_uniform,0.02915743315387143
deadzone,lhs,1016,18,declared,0.03787032852912094
deadzone,lhs,1016,18,forward_heavy,0.03885814114427503
deadzone,lhs,1016,18,left_heavy,0.03748442156515095
deadzone,lhs,1016,18,right_heavy,0.03507265038509589
deadzone,lhs,1016,18,broad_uniform,0.056234627552904363
deadzone,lhs,1016,24,declared,0.025362812789440376
deadzone,lhs,1016,24,forward_heavy,0.027711966944162683
deadzone,lhs,1016,24,left_heavy,0.021281416117744804
deadzone,lhs,1016,24,right_heavy,0.021439408685651116
deadzone,lhs,1016,24,broad_uniform,0.0307075588539997
deadzone,lhs,1016,30,declared,0.021739180511609498
deadzone,lhs,1016,30,forward_heavy,0.022579505865501746
deadzone,lhs,1016,30,left_heavy,0.02151762930539777
deadzone,lhs,1016,30,right_heavy,0.019165040517722096
deadzone,lhs,1016,30,broad_uniform,0.028290161627230064
deadzone,lhs,1017,18,declared,0.037796034973179175
deadzone,lhs,1017,18,forward_heavy,0.03923937416480139
deadzone,lhs,1017,18,left_heavy,0.03790163377397396
deadzone,lhs,1017,18,right_heavy,0.03278912434123087
deadzone,lhs,1017,18,broad_uniform,0.06767571154996367
deadzone,lhs,1017,24,declared,0.026387083106253612
deadzone,lhs,1017,24,forward_heavy,0.027507021504235153
deadzone,lhs,1017,24,left_heavy,0.02043225047864929
deadzone,lhs,1017,24,right_heavy,0.028399229610745737
deadzone,lhs,1017,24,broad_uniform,0.038617925170222125
deadzone,lhs,1017,30,declared,0.02511514475264116
deadzone,lhs,1017,30,forward_heavy,0.028096844155381568
deadzone,lhs,1017,30,left_heavy,0.017726478229773694
deadzone,lhs,1017,30,right_heavy,0.02182554366219056
deadzone,lhs,1017,30,broad_uniform,0.03513049622435
deadzone,lhs,1018,18,declared,0.028566951307038103
deadzone,lhs,1018,18,forward_heavy,0.031195479578623106
deadzone,lhs,1018,18,left_heavy,0.02392913274652649
deadzone,lhs,1018,18,right_heavy,0.02426055673201039
deadzone,lhs,1018,18,broad_uniform,0.05465882258634066
deadzone,lhs,1018,24,declared,0.025783652206263195
deadzone,lhs,1018,24,forward_heavy,0.02716038594559476
deadzone,lhs,1018,24,left_heavy,0.0239501738541145
deadzone,lhs,1018,24,right_heavy,0.02315153846402501
deadzone,lhs,1018,24,broad_uniform,0.04442136150328373
deadzone,lhs,1018,30,declared,0.023745971042419656
deadzone,lhs,1018,30,forward_heavy,0.02545320013453537
deadzone,lhs,1018,30,left_heavy,0.01958592842430876
deadzone,lhs,1018,30,right_heavy,0.022263459952838998
deadzone,lhs,1018,30,broad_uniform,0.03469211529519417
deadzone,lhs,1019,18,declared,0.030924682296280225
deadzone,lhs,1019,18,forward_heavy,0.025776469652555607
deadzone,lhs,1019,18,left_heavy,0.026701317785909725
deadzone,lhs,1019,18,right_heavy,0.046059160996910355
deadzone,lhs,1019,18,broad_uniform,0.060260162833836485
deadzone,lhs,1019,24,declared,0.020431938943129592
deadzone,lhs,1019,24,forward_heavy,0.0186249950030232
deadzone,lhs,1019,24,left_heavy,0.016494674098689325
deadzone,lhs,1019,24,right_heavy,0.02813341957206306
deadzone,lhs,1019,24,broad_uniform,0.034681546604111026
deadzone,lhs,1019,30,declared,0.02628020662957272
deadzone,lhs,1019,30,forward_heavy,0.025046662228765674
deadzone,lhs,1019,30,left_heavy,0.020040949249440783
deadzone,lhs,1019,30,right_heavy,0.03457435984123661
deadzone,lhs,1019,30,broad_uniform,0.04062306689312272
deadzone,lhs,1020,18,declared,0.01860201310111847
deadzone,lhs,1020,18,forward_heavy,0.019039026435246926
deadzone,lhs,1020,18,left_heavy,0.018290853434391425
deadzone,lhs,1020,18,right_heavy,0.01752880293336579
deadzone,lhs,1020,18,broad_uniform,0.05459617357952124
deadzone,lhs,1020,24,declared,0.024735887169047416
deadzone,lhs,1020,24,forward_heavy,0.02804067376733187
deadzone,lhs,1020,24,left_heavy,0.01846765387237013
deadzone,lhs,1020,24,right_heavy,0.018968181733929137
deadzone,lhs,1020,24,broad_uniform,0.03709611135114581
deadzone,lhs,1020,30,declared,0.02337494867665498
deadzone,lhs,1020,30,forward_heavy,0.026606409240843062
deadzone,lhs,1020,30,left_heavy,0.01633453167819321
deadzone,lhs,1020,30,right_heavy,0.018538738666050818
deadzone,lhs,1020,30,broad_uniform,0.035015401504605574
heteroscedastic,active,1001,18,declared,0.028985037572463776
heteroscedastic,active,1001,18,forward_heavy,0.028410702795808946
heteroscedastic,active,1001,18,left_heavy,0.03045187997754723
heteroscedastic,active,1001,18,right_heavy,0.02914383439304417
heteroscedastic,active,1001,18,broad_uniform,0.07413818831982223
heteroscedastic,active,1001,24,declared,0.022257956739935553
heteroscedastic,active,1001,24,forward_heavy,0.02092252205466429
heteroscedastic,active,1001,24,left_heavy,0.02478730717656747
heteroscedastic,active,1001,24,right_heavy,0.023394983068274318
heteroscedastic,active,1001,24,broad_uniform,0.06500784943312546
heteroscedastic,active,1001,30,declared,0.01905244283922851
heteroscedastic,active,1001,30,forward_heavy,0.020570397393006406
heteroscedastic,active,1001,30,left_heavy,0.01768693798438849
heteroscedastic,active,1001,30,right_heavy,0.015164424681138265
heteroscedastic,active,1001,30,broad_uniform,0.07207014272488206
heteroscedastic,active,1002,18,declared,0.0296355768973604
heteroscedastic,active,1002,18,forward_heavy,0.030537127957789414
