cmd_vx,cmd_vy,cmd_wz,information_gain,cost,score
0.1269859205931425,0.2839469416067004,0.2261444879695773,2.0034823596768217e-06,0.0,-inf
-0.8685853909701109,-0.002726004458963871,-1.307673666626215,5.744096160298846e-07,0.0,5.744096160298846e-07
-0.12491750717163086,0.060531796887516975,1.2746076760813594,7.374761433577144e-07,0.0,7.374761433577144e-07
0.8794430159032345,-0.279252702370286,-0.18890052661299706,2.046262767481177e-06,0.0,-inf
0.8352934941649437,0.42704796604812145,1.3850269988179207,1.2409529152765614e-06,0.0,-inf
-0.1681586466729641,-0.1457687672227621,-0.12793402466922998,1.1605257285002063e-06,0.0,-inf
-0.9167095813900232,0.1664543068036437,0.11391037702560425,8.406020705170668e-07,0.0,8.406020705170668e-07
0.07990647293627262,-0.3852332951501012,-1.3756162310019135,1.0321475346489715e-06,0.0,-inf
0.48825682885944843,0.10327036119997501,-0.5109860077500343,4.2954242577756024e-06,0.0,-inf
-0.5084207523614168,-0.3219902981072664,1.0224627843126655,3.7289586879538014e-07,0.0,3.7289586879538014e-07
-0.2637762762606144,0.36572748702019453,-0.9852278977632523,6.351886830283896e-07,0.0,6.351886830283896e-07
0.739737331867218,-0.08450751844793558,0.4779058462008834,2.2397201772334767e-06,0.0,-inf
0.6814716793596745,0.31514720618724823,-0.01836659386754036,8.886799684359657e-07,0.0,-inf
-0.31514496356248856,-0.09642631933093071,1.4683048529550433,1.4700745588886449e-06,0.0,-inf
-0.566594859585166,0.09135060850530863,-1.477715503424406,1.6106235003865657e-06,0.0,-inf
0.43685763143002987,-0.372571530751884,0.03239009063690901,5.065810404625396e-07,0.0,5.065810404625396e-07
0.028797192499041557,0.15456498041749,1.0808690451085567,1.7293545811502986e-06,0.0,-inf
-0.21935948729515076,0.37643708009272814,0.41839468851685524,1.1225619832355416e-06,0.0,-inf
0.7773177586495876,-0.15765713807195425,-1.1181039037182927,1.4663672840062354e-06,0.0,-inf
0.9454449340701103,0.009554789401590824,0.671247853897512,1.697031639482374e-06,0.0,-inf
-0.05006548389792442,-0.29077477287501097,-0.8157807514071465,2.676136220802787e-07,0.0,2.676136220802787e-07
-0.8024919126182795,0.2724239155650139,0.8298188662156463,1.6628237155635898e-07,0.0,1.6628237155635898e-07
0.20180741883814335,-0.05370396748185158,-0.6806505918502808,3.010293099065132e-06,0.0,-inf
0.35600285418331623,0.45823288429528475,-1.1827430734410882,7.808618342036351e-07,0.0,7.808618342036351e-07
-0.6483570504933596,-0.23945391084998846,0.2838034853339195,8.908411426131557e-07,0.0,8.908411426131557e-07
-0.39202410355210304,0.19728828594088554,-0.3210475081577897,1.232129823475845e-06,0.0,-inf
0.6035468280315399,-0.478567473590374,1.215809091925621,6.672329740400526e-07,0.0,6.672329740400526e-07
0.5804223492741585,0.4943980323150754,0.1650460883975029,7.454706699678944e-07,0.0,7.454706699678944e-07
-0.4152711443603039,-0.21317717339843512,-1.3454529354348779,8.759009826806701e-07,0.0,8.759009826806701e-07
-0.6716040913015604,0.22411171719431877,1.3314266949892044,5.479402105717494e-07,0.0,5.479402105717494e-07
