vx,wz,epistemic_trace,error_norm
-0.2666666666666667,-1.35,0.00034992867355204227,0.011072941819510702
-0.2333333333333334,-1.35,0.0003532928678614772,0.010915780245467504
-0.19999999999999996,-1.35,0.00036070265496623025,0.010790348885920554
-0.16666666666666663,-1.35,0.0003721580348663001,0.010697763910084868
-0.1333333333333333,-1.35,0.0003561239764994694,0.024412608985055324
-0.09999999999999998,-1.35,0.00031621425920527074,0.03108937318365281
-0.06666666666666665,-1.35,0.0002851685071590992,0.023730025668620796
-0.033333333333333326,-1.35,0.0002629867203609559,0.016541966782860077
0.0,-1.35,0.00024966889881083965,0.009905390723639582
0.033333333333333215,-1.35,0.0002452150425087512,0.006046025079468064
0.06666666666666665,-1.35,0.00024962515145469043,0.00943131097281932
0.10000000000000009,-1.35,0.00026289922564865723,0.01597818474049423
0.1333333333333333,-1.35,0.00028503726509065107,0.011630229219999415
0.16666666666666674,-1.35,0.0002935426891762424,0.011911316552604297
0.19999999999999996,-1.35,0.0002833004891224708,0.011747072472253373
0.2333333333333334,-1.35,0.00027510224260611456,0.011599517024983786
0.2666666666666666,-1.35,0.00026894794962717465,0.011469294339666111
0.30000000000000004,-1.35,0.0002648376101856498,0.011357000659478412
0.33333333333333326,-1.35,0.00026277122428154106,0.011263172253028012
0.3666666666666667,-1.35,0.0002627487919148479,0.011188273696860448
0.3999999999999999,-1.35,0.00026477031308557017,0.011132687066599391
0.43333333333333335,-1.35,0.00026883578779370796,0.011096702583303397
0.46666666666666656,-1.35,0.00027494521603926186,0.011080511225311037
0.5,-1.35,0.0002830985978222309,0.011084199731991864
0.5333333333333332,-1.35,0.0002932959331426156,0.01110774829907592
0.5666666666666667,-1.35,0.00030553722200041603,0.011151031106810169
0.6000000000000001,-1.35,0.0003198224643956317,0.01121381964840529
0.6333333333333333,-1.35,0.000336151660328264,0.011295788656015463
0.6666666666666667,-1.35,0.0003545248097983109,0.01139652427313967
0.7,-1.35,0.00037494191280577384,0.011515534010529052
0.7333333333333334,-1.35,0.00039740296935065296,0.011652257956273188
0.7666666666666666,-1.35,0.0004219079794329472,0.01180608069191034
0.8,-1.35,0.000448456943052657,0.011976343391067254
0.8333333333333333,-1.35,0.0004770498602097836,0.01216235563655784
0.8666666666666667,-1.35,0.0005076867309043236,0.012363406574724926
0.8999999999999999,-1.35,0.0005403675551362798,0.012578775120268625
0.9333333333333333,-1.35,0.0005750923329056533,0.0128077390203388
0.9666666666666666,-1.35,0.0006118610642124409,0.013049582675029326
1.0,-1.35,0.000650673749056644,0.013303603687130306
-1.0,-1.3,0.0012441000215290582,0.018884881817642137
-0.9666666666666667,-1.3,0.0011606196142688089,0.01839012962928809
-0.9333333333333333,-1.3,0.0010811154005186483,0.01790171846423822
-0.9,-1.3,0.0010055873802785804,0.01742018168214135
-0.8666666666666667,-1.3,0.000934035553548601,0.0169461053159686
-0.8333333333333334,-1.3,0.0008664599203287135,0.01648013320929534
-0.8,-1.3,0.0008028604806189153,0.016022972429841593
-0.7666666666666666,-1.3,0.0007432372344192074,0.015575398873028577
-0.7333333333333334,-1.3,0.0006875901817295902,0.01513826292199806
-0.7,-1.3,0.0006359193225500636,0.014712494968980246
-0.6666666666666667,-1.3,0.0005882246568806273,0.014299110524928802
-0.6333333333333333,-1.3,0.0005445061847212816,0.013899214548711522
-0.6,-1.3,0.0005047639060720255,0.013514004514326309
-0.5666666666666667,-1.3,0.0004689978209328605,0.013144771608151919
-0.5333333333333333,-1.3,0.000437207929303785,0.012792899316528992
-0.5,-1.3,0.0004093942311848008,0.012459858542148386
-0.4666666666666667,-1.3,0.0003855567265759063,0.012147198299730499
-0.43333333333333335,-1.3,0.00036569541547710224,0.011856531020949265
-0.4,-1.3,0.00034981029788838896,0.011589511587794253
-0.3666666666666667,-1.3,0.00033790137380976595,0.01134780945872951
-0.33333333333333337,-1.3,0.0003299686432412334,0.011133073693045038
-0.30000000000000004,-1.3,0.0003260121061827911,0.010946891333754994
-0.2666666666666667,-1.3,0.00032603176263443917,0.010790740454965897
-0.2333333333333334,-1.3,0.000330027612596177,0.01066594013366672
-0.19999999999999996,-1.3,0.0003379996560680061,0.010573600521043763
-0.16666666666666663,-1.3,0.000349947893049925,0.010514576867254273
-0.1333333333333333,-1.3,0.0003343020934706964,0.024308213861784674
-0.09999999999999998,-1.3,0.00029469874413732666,0.031005115878461647
-0.06666666666666665,-1.3,0.0002639202373900554,0.023648439066948086
-0.033333333333333326,-1.3,0.00024196657322888301,0.016458581086235168
0.0,-1.3,0.0002288377516538092,0.00980947877534273
0.033333333333333215,-1.3,0.00022453377266483428,0.005938991304785813
0.06666666666666665,-1.3,0.00022905463626195775,0.009382010605165731
0.10000000000000009,-1.3,0.0002424003424451799,0.01595234746597706
0.1333333333333333,-1.3,0.0002645708912145007,0.011593312188890004
0.16666666666666674,-1.3,0.000273019184954969,0.011886723218261074
0.19999999999999996,-1.3,0.0002626177708887953,0.011725035497148912
0.2333333333333334,-1.3,0.0002542045957050008,0.011580620659214285
0.2666666666666666,-1.3,0.00024777965940358474,0.011454132057786002
0.30000000000000004,-1.3,0.0002433429619845481,0.011346169240899965
0.33333333333333326,-1.3,0.00024089450344788948,0.011257265235857681
0.3666666666666667,-1.3,0.00024043428379361012,0.011187874402187416
0.3999999999999999,-1.3,0.00024196230302170956,0.011138361440946076
0.43333333333333335,-1.3,0.00024547856113218795,0.0111089921433292
0.46666666666666656,-1.3,0.00025098305812504545,0.01109992640486012
0.5,-1.3,0.0002584757940002811,0.011111213923214371
0.5333333333333332,-1.3,0.00026795676875789607,0.011142792845733024
0.5666666666666667,-1.3,0.00027942598239788995,0.011194491451592086
0.6000000000000001,-1.3,0.0002928834349202623,0.011266032763043932
0.6333333333333333,-1.3,0.00030832912632501423,0.011357041801347511
0.6666666666666667,-1.3,0.0003257630566121437,0.011467055055178331
0.7,-1.3,0.00034518522578165284,0.011595531626484084
0.7333333333333334,-1.3,0.00036659563383354137,0.011741865467823137
0.7666666666666666,-1.3,0.0003899942807678077,0.011905398125618624
0.8,-1.3,0.00041538116658445347,0.012085431448478555
0.8333333333333333,-1.3,0.0004427562912834784,0.01228123979749718
0.8666666666666667,-1.3,0.0004721196548648812,0.01249208139313634
