family,method,seed,trial,source,cmd_vx,cmd_vy,cmd_wz,candidate_score,candidate_information,candidate_cost,rmse,integrated_uncertainty,nll,coverage_95,interval_width_95
heteroscedastic,active_no_task,1001,37,active_no_task,-0.6214728932827711,-0.07595036551356316,-0.2777506001293659,8.786501232832891e-05,8.786501232832891e-05,0.0,0.022777931161567695,0.0011227586234859267,-5.9183213862544095,0.9457567804024497,0.16237604619180201
heteroscedastic,active_no_task,1001,38,active_no_task,0.18198600970208645,-0.29936244525015354,1.4402415035292506,8.544884519758652e-05,8.544884519758652e-05,0.0,0.02339556238864316,0.0010936222303099075,-5.914296978173102,0.9431321084864392,0.1617364741149165
heteroscedastic,active_no_task,1001,39,active_no_task,-0.08785790205001831,0.49068060982972383,-1.400175679475069,7.86392112271076e-05,7.86392112271076e-05,0.0,0.023376596181323088,0.0010636655477672305,-5.902521725565293,0.9405074365704287,0.16109550323853689
heteroscedastic,active_no_task,1001,40,active_no_task,0.739737331867218,-0.08450751844793558,0.4779058462008834,7.700626390714436e-05,7.700626390714436e-05,0.0,0.023805090399037693,0.0009864014854558134,-6.022105989805966,0.9405074365704287,0.1603556242709644
heteroscedastic,active_no_task,1001,41,active_no_task,-0.9044186789542437,0.05283043906092644,-1.1836543008685112,7.046926124702909e-05,7.046926124702909e-05,0.0,0.023237797655897906,0.0009698879837115542,-6.024989632189741,0.9457567804024497,0.1598589075419684
heteroscedastic,active_no_task,1001,42,active_no_task,0.7590870745480061,-0.49079884123057127,-0.47383521124720573,6.810310165468831e-05,6.810310165468831e-05,0.0,0.02259852703944766,0.0009391607124641086,-6.029005928972572,0.9448818897637795,0.15915282917341703
heteroscedastic,active_no_task,1001,43,active_no_task,0.638159554451704,0.46764425467699766,1.279175329953432,6.384107167348982e-05,6.384107167348982e-05,0.0,0.02248272015656234,0.0009342514858473662,-6.041041690712539,0.9431321084864392,0.15871538993442638
heteroscedastic,active_no_task,1001,44,active_no_task,-0.9925110097974539,0.09915239550173283,0.97213439270854,5.617782353885758e-05,5.617782353885758e-05,0.0,0.02273121937991673,0.0009180866952846441,-6.035767264283372,0.9448818897637795,0.15829560000652876
heteroscedastic,active_no_task,1001,45,active_no_task,-0.8432131838053465,-0.446542464196682,1.3612929610535502,5.13384739768373e-05,5.13384739768373e-05,0.0,0.02262074083871623,0.0009130318415693685,-6.045187707348963,0.9448818897637795,0.15791066220879255
heteroscedastic,active_no_task,1001,46,active_no_task,0.896711427718401,-0.07235450111329556,-1.2081679673865438,4.8949300612492576e-05,4.8949300612492576e-05,0.0,0.02131106993006195,0.0008930235948177905,-6.047452179825697,0.9448818897637795,0.15758142699794803
heteroscedastic,active_no_task,1001,47,active_no_task,-0.1316715143620968,0.45596937369555235,-0.23758859932422638,4.786322162768611e-05,4.786322162768611e-05,0.0,0.0209238413510045,0.0008675214281646326,-6.02647613916642,0.94750656167979,0.15699626890507923
heteroscedastic,active_no_task,1001,48,active_no_task,-0.9267379660159349,-0.3610416082665324,-1.4493548506870866,4.568508044779436e-05,4.568508044779436e-05,0.0,0.020683501984214012,0.0008652496313373678,-6.026633338797072,0.94750656167979,0.15669217844293568
heteroscedastic,active_no_task,1001,49,active_no_task,0.17835468612611294,0.43619222939014435,-1.499497932381928,4.519743190995974e-05,4.519743190995974e-05,0.0,0.02069999657463644,0.0008538682040665779,-5.977094970134138,0.9448818897637795,0.15637501148869196
heteroscedastic,active_no_task,1001,50,active_no_task,0.9203246794641018,0.08823253866285086,-0.17222948838025331,4.435018846189958e-05,4.435018846189958e-05,0.0,0.019695761361070208,0.0007793058642372211,-5.930472510876084,0.9518810148731408,0.1559177230058924
heteroscedastic,active_no_task,1001,51,active_no_task,0.16496936790645123,-0.09905705414712429,0.1626325137913227,3.9573828222399146e-05,3.9573828222399146e-05,0.0,0.01977799756621252,0.0007079788049383302,-5.9343139548118105,0.9501312335958005,0.15540547029247956
heteroscedastic,active_no_task,1001,52,active_no_task,0.6035468280315399,-0.478567473590374,1.215809091925621,3.854515232778856e-05,3.854515232778856e-05,0.0,0.02019836438703578,0.000705655356418192,-5.946828548976278,0.9510061242344707,0.15515598778178377
heteroscedastic,active_no_task,1001,53,active_no_task,0.883257444947958,0.3924001306295395,0.24669424071907997,3.774952387435382e-05,3.774952387435382e-05,0.0,0.02042670749821813,0.0006873304346408334,-5.992014373280683,0.952755905511811,0.1547876428998727
heteroscedastic,active_no_task,1001,54,active_no_task,-0.5958720054477453,0.3964994829148054,1.1912053478881717,3.6553970508739054e-05,3.6553970508739054e-05,0.0,0.020198335397931165,0.0006820652162299543,-5.995326845139612,0.952755905511811,0.15453281654229845
heteroscedastic,active_no_task,1001,55,active_no_task,0.386709688231349,-0.47061427868902683,-1.2946774559095502,3.4708571144767874e-05,3.4708571144767874e-05,0.0,0.02016413078848259,0.0006774389555108597,-5.973894814178294,0.9510061242344707,0.15426944146375074
heteroscedastic,active_no_task,1001,56,active_no_task,0.5634042620658875,0.1695570582523942,1.4188470980152488,3.110319120143001e-05,3.110319120143001e-05,0.0,0.021407283792727105,0.0006640747567735802,-5.9320578505193,0.9510061242344707,0.15408312071296523
heteroscedastic,active_no_task,1001,57,active_no_task,-0.950190706178546,0.24403341207653284,-0.7301162593066692,2.9531552286785243e-05,2.9531552286785243e-05,0.0,0.021600834607576055,0.000658618940281661,-5.911533051205717,0.9501312335958005,0.15386635825017386
heteroscedastic,active_no_task,1001,58,active_no_task,-0.571080794557929,-0.20476625952869654,1.4418966360390186,2.858376142466558e-05,2.858376142466558e-05,0.0,0.02169774896309896,0.0006538077508051595,-5.900320699398548,0.9501312335958005,0.15369625315021448
